,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价,l_emo,l_bar,h_bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
259,20210302,9172.41260178,28,7,3,0,0,0,0,0,38,13,0.3333333333333333,3,38,-1.0349928571428575,10.610714285714284,22.89865047233468,9.0,-0.4469108617363844,0.4762845849802372,17.046290681740324,0.366600790513834,21.522206892014687,0.5760869565217391,42-58%
260,20210303,8629.09599491,70,7,3,2,0,0,0,0,82,1,0.1368421052631579,4,82,4.985809999999999,21.44261565836299,22.842948717948715,9.0,-0.46408538757122386,0.47430830039525695,16.921415226232845,0.3616600790513834,21.755769293784013,0.5879446640316206,42-58%
261,20210304,9717.74398163,27,12,3,0,2,0,0,0,44,9,0.2280701754385964,5,44,3.888425,16.998758865248227,22.78397435897436,9.0,-0.8788562193369813,0.44466403162055335,17.92919131539191,0.4051383399209486,21.34443489638204,0.5671936758893281,42-58%
262,20210305,8762.12833465,51,8,1,0,0,1,0,0,61,9,0.1527777777777778,6,61,-1.9225058823529413,17.669346289752653,22.725,9.0,-1.262436045863904,0.42391304347826086,17.950337039629822,0.40711462450592883,20.82579528296405,0.5237154150197628,42-58%
263,20210308,9789.36638631,41,9,3,1,0,0,1,0,55,20,0.3209876543209876,7,55,3.47441,18.399295774647886,22.675,9.0,-1.8159112059935083,0.4041501976284585,17.878986707157463,0.40217391304347827,20.085211379910696,0.48023715415019763,10-42%
264,20210309,9864.28894847,18,13,3,2,0,0,0,0,36,34,0.320754716981132,4,36,-0.0524,12.909210526315789,22.625,9.0,-2.578932887207511,0.3675889328063241,15.95651712137246,0.308300395256917,19.164544258849034,0.43577075098814233,10-42%
265,20210310,7495.54407321,29,1,3,1,0,0,0,0,34,13,0.32,4,34,-2.9925777777777776,9.867482517482518,22.578614457831325,9.0,-4.496958852761056,0.26976284584980237,12.439988909811465,0.15217391304347827,18.442685678927813,0.3952569169960475,10-42%
266,20210311,8037.284438680001,63,3,0,3,1,0,0,0,70,0,0.2134831460674157,5,70,8.138679999999999,20.40731707317073,22.53222891566265,9.0,-3.6330055957822545,0.32114624505928857,14.803171404975,0.25395256916996045,18.458128627521777,0.3962450592885376,10-42%
267,20210312,8167.52142907,33,11,2,0,2,0,0,0,48,3,0.4074074074074074,5,48,3.354857142857143,16.00625,22.468141484858354,9.0,-3.638072791138768,0.32015810276679846,16.95588838371994,0.36363636363636365,18.085311552264073,0.37747035573122534,10-42%
268,20210315,8068.197133019999,36,6,3,0,0,2,0,0,47,11,0.3188405797101449,6,47,3.202613333333333,15.994117647058822,22.404054054054058,9.0,-3.8433114955236682,0.30533596837944665,16.66125381097561,0.3517786561264822,17.89021802777249,0.3606719367588933,10-42%
269,20210316,7353.01205054,54,7,0,3,0,0,2,0,66,5,0.1851851851851851,7,66,6.912163636363635,22.430172413793105,22.41711323392358,9.0,-2.5597134540866833,0.3695652173913043,18.73126077586207,0.4486166007905138,18.493863199730164,0.3982213438735178,10-42%
270,20210317,7105.719866730001,40,9,5,0,1,0,0,1,56,4,0.2222222222222222,8,56,5.265475,21.79888316151203,22.404054054054058,9.0,-1.2418354188833547,0.424901185770751,21.196466266563508,0.5899209486166008,18.709521120254408,0.4110671936758893,42-58%
271,20210318,7365.16493554,48,5,2,3,0,0,0,1,59,3,0.1917808219178082,9,59,2.79643125,22.032534246575345,22.392849811837156,9.0,-0.6069869617450436,0.4634387351778656,21.992878260506103,0.6254940711462451,18.828007395371422,0.41600790513833996,42-58%
272,20210319,7718.270780649999,38,12,1,2,0,0,0,1,54,5,0.2702702702702703,10,54,3.486636363636364,21.51774744027304,22.381645569620254,9.0,-0.0019862451446748253,0.4990118577075099,21.77870219113737,0.6175889328063241,18.751426020067363,0.41403162055335974,42-58%
273,20210322,7596.84707078,64,10,6,0,2,0,0,1,83,3,0.2019230769230769,11,83,7.12579375,29.376870748299318,22.392849811837156,9.0,1.8435759148028694,0.6067193675889329,24.935092867129555,0.7470355731225297,19.22482326646721,0.4397233201581028,58-90%
274,20210323,7883.94121158,30,15,1,3,0,0,0,1,50,28,0.3506493506493506,12,50,0.788021052631579,21.393644067796615,22.381645569620254,9.0,2.032727088453125,0.6185770750988142,24.80513091288173,0.7430830039525691,19.48581048769826,0.450592885375494,58-90%
275,20210324,7621.81670798,39,8,8,1,2,0,0,1,59,25,0.2435897435897435,13,59,4.782649999999999,26.797297297297295,22.392849811837156,9.0,3.099137555152808,0.6778656126482213,24.88768069240981,0.7460474308300395,20.44067565455255,0.5019762845849802,58-90%
276,20210325,6758.17387523,30,8,4,3,0,0,0,1,46,24,0.3611111111111111,14,46,1.32256,21.96279461279461,22.381645569620254,9.0,2.863671658587741,0.6709486166007905,23.932085671958554,0.7094861660079052,20.618033246590002,0.5128458498023716,58-90%
277,20210326,7477.77148666,59,8,1,2,3,0,0,1,74,4,0.1956521739130435,15,74,2.08395625,29.564932885906043,22.392849811837156,9.0,4.304710287033284,0.7391304347826086,25.918878781542375,0.7786561264822134,21.45632518837215,0.5721343873517787,58-90%
278,20210329,7576.26108005,43,13,6,1,0,2,0,1,66,7,0.2826086956521739,16,66,8.131866666666667,31.319565217391307,22.404054054054058,9.0,5.577719206698408,0.8003952569169961,29.17033088582057,0.8656126482213439,22.40248753918204,0.6264822134387351,58-90%
279,20210330,7491.679025390001,35,13,5,4,1,0,1,1,60,12,0.3023255813953488,17,60,5.027386956521738,31.4,22.41711323392358,9.0,7.187238794513991,0.8488142292490118,31.090555150277215,0.8903162055335968,23.377835137704206,0.6778656126482213,58-90%
280,20210331,6872.5218898,54,7,5,3,4,0,0,2,75,8,0.2268041237113402,18,75,5.7487,35.40224252491694,22.430172413793105,9.0,8.611098065898794,0.8804347826086957,33.0888878556984,0.9179841897233202,24.373876047887663,0.7272727272727273,58-90%
281,20210401,6574.87544604,55,10,2,3,1,1,0,2,74,11,0.2291666666666666,19,74,1.6059380952380948,32.85844370860927,22.48120066472788,9.0,9.9912153315625,0.8982213438735178,33.72079164924864,0.9288537549407114,25.297183306871617,0.7707509881422925,58-90%
282,20210402,7165.559354630001,45,13,4,2,1,1,1,2,69,6,0.2247191011235955,20,69,5.671657894736843,36.35379537953796,22.53222891566265,9.0,11.289327185985549,0.9120553359683794,34.72553799120011,0.9367588932806324,26.478627814107636,0.8349802371541502,>90%
283,20210406,6600.47388441,58,9,4,3,2,1,1,3,81,6,0.19,21,81,5.438366666666667,40.222368421052636,22.578614457831325,9.0,13.128237689808522,0.9278656126482213,37.473636171542395,0.9555335968379447,27.566809707157667,0.8715415019762845,>90%
284,20210407,7397.78959607,67,13,5,2,2,2,1,3,95,2,0.1739130434782608,12,95,7.552318181818182,37.75655737704918,22.625,9.0,14.44865027898836,0.9357707509881423,38.59411277112396,0.958498023715415,28.986442844469202,0.8992094861660079,>90%
285,20210408,7670.791693530001,22,10,8,2,0,0,1,2,45,17,0.4886363636363636,13,45,2.340589285714286,25.007843137254902,22.675,9.0,12.655318870285399,0.9239130434782609,32.70822548173713,0.9120553359683794,29.32227732431103,0.9021739130434783,>90%
286,20210409,6944.61723734,36,9,6,6,1,0,0,3,61,6,0.1643835616438356,14,61,5.394752173913044,32.79030944625407,22.725,9.0,12.481897603560284,0.9209486166007905,30.227698454548687,0.8814229249011858,30.150047782076502,0.9120553359683794,>90%
287,20210412,7755.04645143,42,14,2,5,4,1,0,2,70,20,0.1954022988505747,15,70,4.928308,34.324675324675326,22.78397435897436,9.5,12.772944935530461,0.9258893280632411,32.27504499823323,0.908102766798419,30.867992888249688,0.9179841897233202,>90%
288,20210413,6712.73517915,35,10,3,0,3,3,1,1,56,30,0.2,16,56,0.2729821428571428,29.6871359223301,22.842948717948715,10.0,12.17183736529924,0.9189723320158103,32.12356619691542,0.9051383399209486,31.17109157254189,0.9209486166007905,>90%
289,20210414,6538.21340812,49,8,6,1,0,1,2,1,68,7,0.2527472527472527,17,68,3.345957142857143,31.331451612903223,22.89865047233468,10.0,11.531138482527687,0.91600790513834,31.08160100117546,0.8893280632411067,31.412792073098068,0.9239130434782609,>90%
290,20210415,6604.67817368,33,7,1,2,1,0,1,1,46,23,0.2923076923076923,8,46,-1.9240368421052627,17.317363344051447,22.842948717948715,10.0,8.917053765220128,0.8843873517786561,25.12881674505525,0.7579051383399209,30.47573071497896,0.9150197628458498,58-90%
291,20210416,6918.383611800001,57,10,3,1,1,1,0,1,74,10,0.2291666666666666,9,74,2.398661538461538,23.88269230769231,22.89865047233468,9.5,7.327298010105949,0.8537549407114624,22.20974139392658,0.6343873517786561,30.122701248618412,0.9100790513833992,58-90%
292,20210419,8612.167820940002,50,17,2,2,0,1,0,1,73,6,0.231578947368421,10,73,3.8175,26.425159744408944,22.954352226720644,10.0,6.888704301870689,0.8428853754940712,23.97844162375075,0.7124505928853755,29.81086648340134,0.9071146245059288,58-90%
293,20210420,8452.51975388,27,7,8,1,0,0,1,1,45,10,0.4155844155844156,11,45,3.3754086956521747,22.319108280254778,22.89865047233468,10.0,5.914477843518313,0.8073122529644269,24.29871775663593,0.7272727272727273,28.81113130919421,0.8982213438735178,58-90%
294,20210421,7433.127117649999,29,5,0,3,1,0,0,1,39,11,0.3035714285714285,12,39,-0.5126555555555555,19.062698412698413,22.842948717948715,10.0,3.9107407543408357,0.7134387351778656,21.55104180616645,0.6057312252964426,27.905806650283225,0.8814229249011858,58-90%
