,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价
986,20240124,7664.161816400001,55,17,1,0,0,0,1,0,74,3,0.2952380952380952,7,74,-1.475014285714286
987,20240125,8908.51536985,72,20,13,1,0,0,0,0,106,3,0.1311475409836065,4,106,6.712368421052632
988,20240126,8281.46810676,34,5,10,11,1,0,0,0,61,7,0.3146067415730337,5,61,6.537394117647059
989,20240129,8047.813565350001,17,1,1,3,6,0,0,0,28,52,0.4509803921568627,5,28,-0.7209185185185186
990,20240130,6632.411733310001,18,2,0,0,1,2,0,0,23,63,0.3611111111111111,6,23,-4.533709090909091
991,20240131,7579.470970120001,23,3,1,0,0,0,1,0,28,128,0.3333333333333333,7,28,-1.86028
992,20240201,7027.20740058,24,4,1,0,0,0,0,1,30,47,0.3023255813953488,8,30,-1.992680000000001
993,20240202,8052.90040878,21,4,1,1,0,0,0,0,27,46,0.5263157894736842,4,27,9.981633333333331
994,20240205,8769.190381150001,15,2,2,1,0,0,0,0,20,1000,0.3333333333333333,4,20,10.002925
995,20240206,9259.80574354,137,4,1,1,1,0,0,0,144,85,0.3846153846153846,5,144,11.660283333333332
996,20240207,10216.308939720002,62,30,3,0,1,0,0,0,96,242,0.3846153846153846,5,96,10.299651515151515
997,20240208,10171.18909594,486,9,8,1,0,1,0,0,505,2,0.1440677966101695,6,505,10.556373684210527
998,20240219,9570.0617627,165,70,2,1,0,0,1,0,239,0,0.1494661921708185,7,239,10.412477027027029
999,20240220,7891.97553819,54,35,14,1,0,0,0,1,105,0,0.16,8,105,11.367335294117645
1000,20240221,9799.17618155,110,4,11,5,1,0,0,1,132,0,0.3497536945812808,9,132,11.823327272727273
1001,20240222,8221.31818342,58,7,1,7,3,1,0,1,78,0,0.2909090909090909,10,78,10.496664999999998
1002,20240223,9215.14019218,80,19,4,1,5,3,1,1,114,0,0.1739130434782608,11,114,11.48261176470588
1003,20240226,9887.47011746,73,12,8,4,1,5,2,2,107,0,0.2517482517482518,12,107,11.185958823529411
1004,20240227,9897.12300878,65,18,6,4,2,1,2,2,100,1,0.1735537190082644,13,100,11.201358823529413
1005,20240228,13563.081185939998,19,5,4,2,0,0,0,2,32,272,0.6893203883495146,8,32,10.784253846153849
1006,20240229,10523.03618497,92,10,3,1,1,0,0,0,107,1,0.183206106870229,5,107,10.684246666666668
1007,20240301,10549.84745786,43,20,4,3,0,1,0,0,71,3,0.3173076923076923,6,71,10.360471428571428
1008,20240304,10767.90951325,58,8,4,1,2,0,0,0,73,4,0.284313725490196,5,73,9.99106
1009,20240305,10667.51185314,35,8,2,1,1,1,0,0,48,2,0.3333333333333333,6,48,9.996353846153848
1010,20240306,9315.17214043,70,9,2,1,1,1,1,0,85,0,0.2129629629629629,7,85,10.655226666666666
1011,20240307,9814.08613964,49,7,8,1,1,0,0,0,66,3,0.3653846153846153,5,66,11.77409411764706
1012,20240308,8604.37406496,50,8,1,4,0,0,0,0,63,2,0.3,4,63,9.996715384615383
1013,20240311,10055.06525044,65,14,3,0,3,0,0,0,85,0,0.2735042735042735,5,85,10.005415
1014,20240312,11449.182555690002,57,10,5,1,0,2,0,0,75,0,0.3303571428571428,6,75,10.582788888888889
1015,20240313,10544.82915541,41,8,4,2,0,0,2,0,57,0,0.3372093023255814,7,57,10.0218375
1016,20240314,10070.37738841,33,3,2,1,1,0,0,1,41,2,0.3880597014925373,8,41,9.99755
1017,20240315,9442.39387582,56,14,0,2,1,0,0,1,74,1,0.1685393258426966,9,74,10.55732777777778
1018,20240318,11376.15810764,66,12,5,0,2,0,0,1,86,1,0.2252252252252252,10,86,10.505995
1019,20240319,10777.3810531,50,8,2,2,0,2,0,1,65,0,0.2857142857142857,11,65,10.021913333333336
1020,20240320,9997.85585739,57,13,5,2,1,0,2,1,81,0,0.198019801980198,12,81,10.006345833333333
1021,20240321,10674.28609475,47,14,3,3,1,0,0,3,71,2,0.268041237113402,13,71,10.430333333333332
1022,20240322,10970.2439449,43,9,5,0,1,1,0,0,59,10,0.313953488372093,6,59,11.23390625
1023,20240325,10431.64503778,29,7,4,1,0,0,1,0,42,27,0.4084507042253521,7,42,10.007576923076924
1024,20240326,9558.36234328,46,7,5,2,1,0,0,0,61,11,0.2823529411764706,5,61,10.672433333333334
1025,20240327,8886.943625799999,32,5,1,4,1,1,0,0,44,37,0.3623188405797101,6,44,9.983883333333331
1026,20240328,9320.61540696,66,5,2,0,2,1,1,0,77,2,0.3304347826086956,7,77,9.996772727272727
