,date,大金融,房地产,计算机,节能环保,汽车产业,基建,电池,光伏,家电,饰品,乡村振兴,电子,电力,医药生物,运输业,油气,有色金属,通信,传媒,化工,电网,机械,商贸零售,假期经济,造纸,军工,美容护理,教育,食品饮料,风电,煤炭,体育产业,钢铁,其他,电商,纺织服饰,核电核能,稀土永磁,氢能源,烟草,人形机器人,家居用品,充换电,储能,两轮车,检测服务,食品医疗
280,20210401,,3,4,2,,3,3,4,4,4,2,1,1,2,1,1,,3,1,4,4,1,2,,4,1,3,4,4,4,4,2,3,2,,2,,4,1,2,3,4,4,4,1,3,4
281,20210402,,4,4,1,,4,4,3,3,4,2,1,1,2,1,1,4,4,1,4,2,2,3,,4,1,2,4,,4,4,2,4,3,,3,,4,3,1,3,2,4,4,,2,3
282,20210406,,4,4,2,,3,4,4,3,4,1,1,1,2,1,2,4,4,1,3,3,1,3,,3,1,4,4,4,,4,2,4,3,,3,4,,2,1,2,4,,4,2,2,
283,20210407,,3,,3,,4,4,4,4,4,2,1,1,2,1,2,4,3,1,4,3,1,3,,4,1,4,4,3,,4,2,3,3,,2,4,4,1,1,2,4,4,,2,2,4
284,20210408,,3,4,2,4,4,4,4,3,4,1,1,1,2,1,2,4,3,1,4,3,2,4,,3,1,3,4,4,,4,2,3,4,,3,,,1,1,2,4,,,2,2,4
285,20210409,,3,4,3,,4,,3,3,,1,1,1,3,1,2,4,4,1,4,4,1,3,,3,1,4,4,,,4,2,3,2,,2,4,4,2,1,2,4,4,4,2,2,4
286,20210412,,3,4,2,,3,,4,4,4,1,1,1,4,1,2,4,2,1,3,4,1,4,,3,1,4,4,4,3,4,1,3,3,4,,4,3,2,1,2,2,4,4,,2,2
287,20210413,,4,3,2,,3,4,4,4,4,1,1,1,4,1,1,3,2,2,4,3,1,4,,4,1,4,3,4,4,4,2,2,3,,3,,2,1,2,1,4,4,3,2,4,3
288,20210414,,3,4,2,,3,4,4,4,,2,1,1,4,1,1,4,3,1,3,2,2,,,4,1,3,4,,,4,2,4,4,,2,4,3,1,1,2,4,4,4,,2,3
289,20210415,,4,4,3,,4,4,3,4,4,2,1,1,3,1,1,4,3,1,3,4,2,,,4,2,3,2,4,,4,1,2,3,,3,,4,1,1,2,2,4,4,,2,4
290,20210416,,4,2,3,,4,4,4,3,4,1,1,1,3,1,2,4,3,1,4,3,2,4,,4,2,3,4,,,,1,3,3,,2,4,4,1,1,2,2,4,4,,2,4
291,20210419,2,2,4,2,,4,3,4,4,4,2,1,1,4,1,1,4,3,1,4,3,2,4,,4,2,2,3,4,,,1,4,2,,3,4,3,1,1,1,4,4,4,,3,3
292,20210420,,3,2,2,,,4,4,4,4,1,1,1,3,1,2,4,3,1,4,4,2,,,3,1,3,4,3,,4,1,2,4,4,3,4,4,1,2,2,4,4,4,,3,2
293,20210421,,3,2,2,,2,4,4,3,3,1,2,2,4,1,2,4,4,1,4,4,1,4,,4,1,2,4,4,,4,1,3,3,2,3,,4,1,1,1,4,4,4,,3,3
294,20210422,,3,3,2,4,4,4,4,3,4,1,1,2,3,1,3,3,4,1,4,2,1,4,,4,1,3,2,4,,4,1,2,4,2,2,4,,1,1,2,4,,4,,4,3
295,20210423,,3,3,2,2,3,4,4,4,4,1,1,1,4,1,3,4,4,1,4,2,1,4,,4,1,3,4,3,,,1,3,4,4,2,,4,2,2,2,,,3,,2,4
296,20210426,,3,3,2,2,3,4,4,4,4,1,1,1,3,1,3,4,3,1,,2,2,4,,4,1,2,4,4,,,1,4,4,2,4,4,4,2,1,2,,,4,,3,3
297,20210427,,3,4,2,4,4,4,4,3,4,1,1,2,2,1,2,3,3,1,,3,1,,,4,1,3,2,4,,4,1,3,4,4,4,,4,2,1,2,,4,4,,3,2
298,20210428,,3,4,2,,4,4,4,3,4,1,1,1,2,1,3,2,3,1,,2,2,4,,4,1,3,4,4,,4,1,2,3,4,2,,4,3,1,2,4,,4,,3,4
299,20210429,,4,4,1,,3,4,3,4,4,1,1,3,2,1,2,4,4,1,,1,2,3,,4,1,2,4,4,4,4,1,3,3,2,3,4,,2,2,2,,,4,,4,
300,20210430,,3,3,4,,4,,4,4,4,1,1,2,2,1,1,3,3,1,4,3,1,3,,2,1,3,4,4,,4,1,2,4,2,4,,4,2,2,2,4,4,4,,3,
301,20210506,,2,3,3,4,4,4,4,4,4,1,1,2,2,1,1,4,4,1,4,3,1,1,,3,1,2,4,4,,4,2,2,3,2,3,,4,2,1,3,4,4,3,,3,4
302,20210507,,2,3,2,,4,4,4,,4,2,1,2,2,1,1,4,4,1,3,3,1,4,,4,1,4,4,,4,3,2,3,3,4,3,,2,1,1,2,4,4,4,,3,
303,20210510,,2,3,2,,4,4,4,4,4,2,1,3,2,1,1,3,2,1,3,4,1,4,,4,1,,4,,4,4,2,4,3,,3,,3,2,1,1,,,4,,3,4
304,20210511,,3,4,3,4,4,3,3,4,,1,1,2,2,1,1,4,3,1,3,4,1,2,,3,1,4,4,,4,4,2,2,3,4,2,,2,2,1,1,4,4,4,,4,4
305,20210512,,3,3,4,3,4,4,2,3,4,2,1,4,2,1,1,4,4,1,4,4,1,2,,4,1,3,4,,4,,1,3,2,4,3,,2,2,1,2,3,,4,,4,
306,20210513,,2,4,2,,4,4,2,3,4,3,1,4,1,1,1,4,4,1,3,4,1,2,,4,1,3,4,,,4,2,3,2,3,2,,3,3,1,2,4,4,4,,4,
307,20210514,,4,3,2,,4,4,3,3,4,1,1,2,2,1,2,4,4,1,3,4,1,3,,4,1,1,3,,4,4,1,2,2,4,3,4,3,2,1,2,4,,4,,4,4
308,20210517,,3,4,2,,3,4,2,4,,2,1,3,2,1,1,4,4,1,3,4,2,3,,4,1,2,4,4,4,,1,3,1,4,4,,3,2,1,2,3,,4,,4,4
309,20210518,,3,4,3,4,,3,2,4,4,1,1,2,3,1,1,4,4,1,3,4,2,3,,4,1,2,4,4,3,4,2,3,1,2,3,4,2,2,1,1,4,4,4,,4,
310,20210519,,4,2,3,,,3,3,4,4,2,1,2,3,1,1,4,4,1,4,4,2,3,,4,1,2,4,4,3,4,1,4,1,3,2,4,1,2,1,2,,4,4,,4,3
311,20210520,,2,4,4,,4,4,3,4,4,1,1,2,2,1,1,,4,1,4,4,2,3,,3,2,3,4,4,1,,1,3,2,4,3,,2,4,1,2,4,4,3,,3,4
312,20210521,,3,4,3,,4,4,4,2,,2,3,2,1,1,1,,4,1,3,4,2,3,,4,1,2,4,,2,,1,3,1,4,4,4,2,2,1,3,4,4,3,,4,4
313,20210524,,2,4,3,,3,4,4,2,4,3,1,2,2,1,1,4,4,1,3,,1,4,,3,1,3,4,,2,,2,4,2,4,3,,1,3,1,4,,,4,,4,4
314,20210525,,2,4,3,,4,4,4,3,4,2,1,2,2,1,1,4,,1,2,4,2,3,,3,1,3,4,,1,4,2,4,2,4,3,,1,3,1,3,4,,4,,4,4
315,20210526,2,3,4,3,,4,4,3,3,4,2,1,1,4,1,1,4,4,1,3,,2,4,,4,1,4,4,4,3,4,2,4,2,3,2,,1,1,2,2,,,4,,3,4
316,20210527,,2,4,3,4,4,4,4,3,4,1,1,2,4,1,1,4,4,1,2,4,1,3,,2,1,2,4,,2,,3,4,3,2,3,,1,2,3,1,4,4,3,,4,4
317,20210528,,2,,2,4,4,3,4,4,4,3,2,2,4,1,1,4,4,1,4,3,1,1,,2,1,4,,4,2,,2,3,3,3,4,,1,2,1,3,,4,3,,4,4
318,20210531,,2,3,4,,4,4,4,3,,1,1,1,2,1,1,4,4,1,4,4,1,2,,4,2,2,,4,4,4,2,3,3,3,3,,2,1,4,3,,,,,3,4
319,20210601,,2,4,2,4,4,,3,3,,1,1,2,3,2,3,3,4,2,3,4,1,4,,2,1,4,3,4,4,4,1,4,2,4,2,,1,1,3,1,4,,4,,4,4
320,20210602,,2,4,3,,,4,3,3,4,3,1,2,3,1,2,4,4,2,3,4,1,4,,3,1,2,4,,4,4,2,4,1,2,3,,1,1,4,1,,,4,,4,
321,20210603,,3,3,2,4,4,3,2,3,4,3,1,2,2,1,1,,4,1,3,4,1,4,,3,1,2,4,4,4,4,1,3,2,4,4,4,1,1,4,2,4,,2,,3,4
322,20210604,,2,3,3,4,4,4,3,2,4,1,1,1,3,1,2,,4,1,4,3,2,2,,4,1,3,4,,4,4,1,4,2,4,2,4,1,1,3,2,4,,3,,4,4
323,20210607,,2,4,3,,2,4,3,4,4,1,1,1,3,1,1,3,4,2,3,,2,4,,4,1,4,2,,4,4,1,4,2,4,3,4,2,1,3,2,,,3,,4,4
324,20210608,,3,2,2,3,2,,4,3,4,2,3,2,4,1,1,3,3,1,4,4,1,4,,4,1,3,2,,4,4,1,4,3,4,1,4,1,1,4,2,4,,2,,4,4
325,20210609,,4,2,4,3,4,3,3,4,4,1,1,2,2,1,2,3,4,2,3,4,1,4,,3,1,4,3,4,3,,1,4,2,,2,4,1,1,3,1,4,4,2,,4,4
326,20210610,,2,4,3,2,2,2,1,3,4,1,1,4,3,1,2,4,3,4,4,,1,3,,4,1,2,4,,3,4,1,3,1,4,4,4,1,4,2,2,4,,3,,4,4
327,20210611,,4,4,4,4,3,3,2,3,4,2,1,3,1,1,4,4,4,3,4,4,1,3,,2,1,2,3,,2,,1,4,1,,3,4,1,4,2,2,2,,4,,4,4
328,20210615,,4,2,4,4,1,3,3,3,4,2,1,3,1,1,3,4,3,1,3,4,2,4,,1,1,2,4,4,2,4,1,4,2,4,4,4,1,3,2,2,4,,,,4,3
329,20210616,,3,4,4,2,1,3,2,3,4,2,1,2,2,1,1,2,4,1,4,,1,4,,4,1,4,4,4,3,4,2,4,1,3,2,4,1,4,3,3,3,,3,,4,4
330,20210617,,2,4,4,4,1,4,3,3,,2,1,4,1,1,1,2,3,2,4,4,1,2,,3,1,2,4,4,3,4,2,3,2,4,1,,2,4,1,3,4,4,4,,4,3
331,20210618,,2,4,4,,1,3,3,2,3,3,1,2,3,1,2,4,4,4,3,,1,4,,2,1,2,4,4,4,4,3,4,1,2,1,4,1,3,1,4,2,4,4,,4,3
332,20210621,,3,4,,2,1,3,2,3,,2,1,2,4,1,2,3,4,2,4,4,1,4,,4,1,2,4,,3,4,3,4,1,4,1,4,1,3,2,4,,4,4,,4,3
333,20210622,,2,2,4,,1,4,3,3,4,2,1,2,3,1,4,2,4,3,4,,1,4,,3,1,3,4,4,,4,2,4,1,3,1,,1,2,2,4,,4,4,,4,3
334,20210623,,2,4,4,,1,2,2,2,4,1,1,2,4,1,4,4,2,3,4,4,1,3,,4,1,3,4,4,3,,3,4,1,3,2,,2,3,1,4,,4,4,,4,3
335,20210624,,4,2,3,4,2,4,3,4,4,2,1,4,2,1,3,3,2,1,4,4,1,2,,4,1,1,,,3,,4,4,1,4,2,4,1,3,2,3,,,4,,,4
336,20210625,,3,4,3,4,1,3,3,4,4,1,2,3,2,1,3,4,4,2,4,4,1,1,,3,1,2,,,2,,4,4,1,4,2,,2,3,1,4,4,,4,,,
337,20210628,,2,3,4,4,1,2,3,4,4,3,1,1,2,1,3,4,4,4,4,4,1,2,,2,1,2,3,,3,,2,3,1,4,4,4,1,2,1,4,4,,3,,4,4
338,20210629,,2,4,2,4,2,,3,4,2,3,2,3,1,1,1,4,3,2,,4,2,3,,4,1,2,4,,1,,3,4,1,4,4,,1,3,1,4,4,4,4,,4,
339,20210630,,2,3,4,4,1,4,4,4,,2,1,2,3,1,1,4,4,4,4,4,1,3,,3,1,4,4,4,2,,2,3,1,4,2,4,2,1,1,3,,3,3,2,4,
340,20210701,,2,4,2,4,1,4,3,4,3,2,1,3,3,1,1,3,4,2,4,4,1,2,,4,1,2,3,4,1,,4,4,1,3,4,,2,3,1,4,4,2,4,,4,
341,20210702,,2,2,2,4,1,4,3,4,3,2,1,4,2,1,1,4,3,3,,3,2,3,,2,1,2,4,4,1,4,4,3,1,4,4,4,1,3,1,4,,4,4,,4,
342,20210705,,2,2,2,3,2,4,4,4,3,4,1,4,2,1,3,4,3,4,4,3,2,2,,3,1,1,,1,2,,3,4,1,,4,4,1,4,1,4,,3,4,,4,
343,20210706,,2,3,3,4,2,4,3,4,4,4,2,4,2,1,1,3,4,2,,4,3,4,,3,1,1,,2,1,,2,3,1,,4,4,1,3,1,4,4,2,4,,4,
344,20210707,,2,3,4,4,3,4,4,4,4,4,3,3,1,1,1,4,4,2,,3,2,2,,2,1,2,4,4,2,,3,4,1,,3,,1,2,1,4,4,1,3,,4,
345,20210708,,2,4,3,4,3,,4,4,4,3,2,4,1,1,1,4,4,2,4,3,2,2,,3,1,2,4,,1,,4,4,3,,2,,1,1,1,4,4,2,3,,4,
346,20210709,,1,4,3,4,3,4,3,4,4,3,2,3,1,1,2,3,4,2,,4,2,2,,2,1,2,,4,1,4,3,4,1,,2,,1,4,1,4,,4,3,,4,4
347,20210712,,2,4,4,,2,4,3,4,3,2,1,3,2,1,3,3,4,3,4,3,2,2,,3,1,1,4,,2,4,2,4,1,4,4,,1,4,1,4,4,4,1,,4,
348,20210713,,3,4,3,4,4,,4,4,2,4,1,1,2,1,3,4,4,2,4,3,3,2,,2,1,3,4,,1,4,2,4,2,,4,,1,3,1,4,1,2,3,,4,
349,20210714,,2,4,2,3,1,4,3,4,,4,1,1,3,1,4,4,4,3,4,4,2,2,,2,1,3,4,,1,4,4,4,2,,2,,1,3,1,4,3,2,3,,4,
350,20210715,,3,,3,4,2,,3,4,4,3,1,3,1,1,2,3,4,1,4,3,2,2,,2,1,2,4,,1,4,4,4,2,,2,4,1,4,1,4,3,4,4,,4,4
351,20210716,,2,4,2,,1,3,3,4,3,3,2,3,1,1,1,4,4,1,4,2,3,2,,2,1,2,4,4,1,4,3,4,2,,3,4,1,4,1,,4,4,4,,4,4
352,20210719,,2,4,2,4,2,4,4,4,4,4,1,2,1,1,1,4,3,1,3,3,2,2,,3,1,2,3,3,1,,4,4,1,4,4,4,2,3,1,4,3,4,3,,4,
353,20210720,,3,4,2,,2,4,4,4,3,3,2,2,2,1,1,4,4,1,4,3,2,2,,4,1,2,,3,1,,3,4,1,4,4,,1,3,1,4,3,4,,,4,4
354,20210721,,2,4,2,,3,4,2,4,2,4,2,1,1,1,1,3,4,1,3,,2,3,,2,1,2,4,4,3,4,4,4,1,,3,3,1,3,1,4,4,4,4,,4,4
355,20210722,,3,4,2,,3,,4,4,3,4,2,1,1,1,1,2,4,2,1,4,2,3,,3,1,3,4,,2,4,4,4,2,4,4,4,1,2,1,4,3,3,4,,4,
356,20210723,,3,4,2,4,3,4,4,4,2,2,1,1,1,1,1,4,4,1,1,4,2,3,,3,1,3,,,2,4,3,,3,4,3,4,2,2,1,4,2,4,4,,4,4
357,20210726,,2,,2,4,2,,4,4,3,4,1,1,1,1,1,4,3,1,3,4,3,4,,4,1,2,,4,3,4,3,4,3,4,2,,2,2,1,4,2,3,,,4,4
358,20210727,,2,4,2,4,2,,4,4,4,3,2,1,1,1,1,4,3,1,4,4,3,3,,3,1,3,4,2,2,4,4,4,3,,3,4,1,1,1,2,2,3,4,,4,4
359,20210728,,2,4,2,4,1,,4,4,4,3,1,1,2,1,3,3,4,1,3,4,1,4,,4,1,4,4,2,3,3,2,,3,,2,4,2,1,1,4,2,4,4,,3,4
360,20210729,,2,4,2,4,3,4,4,,3,3,1,3,2,1,1,3,4,2,4,,1,3,,4,1,2,4,2,2,4,3,4,4,,2,4,1,1,1,4,3,4,4,,4,
361,20210730,,3,4,3,4,4,4,3,4,4,2,2,2,2,1,3,3,3,2,4,,1,2,,3,1,1,4,2,1,4,3,4,2,,4,4,1,1,1,3,1,4,4,,4,4
362,20210802,,3,4,3,4,4,,2,4,4,2,2,1,4,1,1,3,3,4,4,4,1,2,,2,1,1,3,4,1,3,3,4,2,4,2,4,1,2,1,3,2,4,4,,4,4
363,20210803,,2,4,3,,4,4,3,4,3,3,1,1,2,1,1,4,4,2,4,,2,3,,3,1,1,4,4,2,4,4,4,2,,2,4,1,2,1,3,3,,4,,4,
364,20210804,,3,4,4,,,4,3,3,4,1,1,1,4,1,2,4,3,4,,4,2,2,,3,1,1,4,4,2,3,3,4,2,,3,4,1,1,2,2,2,4,4,,4,
365,20210805,,3,4,2,4,3,4,4,4,2,4,2,1,2,1,1,4,3,4,4,4,2,3,,3,1,1,,2,2,3,4,4,4,,2,4,1,1,1,3,3,4,,,4,
366,20210806,,3,,2,4,4,4,4,4,3,3,2,1,2,1,1,3,3,2,4,4,2,3,,4,1,1,4,4,2,3,4,,4,,2,4,1,1,1,3,2,4,4,,4,
367,20210809,,3,,3,,4,,4,4,4,2,2,1,2,1,1,4,3,2,4,4,3,2,,4,1,2,4,4,1,4,3,4,3,,2,4,1,2,1,3,1,4,4,,3,
368,20210810,,3,4,4,,4,4,4,3,4,3,2,1,3,1,1,4,2,2,,4,2,3,,4,1,1,4,4,2,4,2,,3,,1,,1,2,1,2,3,4,4,,4,
369,20210811,,2,,4,,4,4,4,4,4,3,2,2,3,1,1,4,3,1,4,4,2,4,,3,1,2,3,4,1,4,3,4,,,2,,1,2,1,2,1,4,4,,3,
370,20210812,,3,,3,4,4,4,4,4,3,3,2,1,3,1,2,4,2,2,,,2,4,,4,1,1,3,4,1,4,2,,4,,1,,1,2,1,3,2,4,4,,4,4
371,20210813,,2,,3,,3,4,4,4,3,3,2,1,2,1,1,4,2,2,3,4,2,4,,4,1,2,3,4,1,4,3,,4,,2,4,1,1,1,3,4,4,4,,4,
372,20210816,,3,,4,,3,4,4,4,3,3,2,1,2,1,1,4,2,1,4,4,2,3,,,1,2,2,4,1,4,3,4,4,4,2,,1,2,1,3,4,4,4,,3,
373,20210817,,2,,3,,4,4,4,4,3,4,1,1,2,1,2,4,2,1,4,4,2,3,,4,1,1,2,4,2,4,3,,3,,3,4,3,1,1,4,2,4,4,,3,
374,20210818,,1,,2,,4,4,4,4,3,3,2,1,2,1,3,4,2,1,4,4,2,4,,4,1,4,3,4,3,,2,4,4,,2,,1,1,1,3,2,4,4,,3,
375,20210819,,1,,3,,4,4,4,4,4,3,1,1,2,1,1,3,2,1,4,3,2,4,,4,1,2,3,4,3,,3,4,4,4,2,,2,2,1,4,3,,4,,2,4
376,20210820,,1,,2,4,4,4,3,4,3,3,1,1,1,1,3,4,2,1,,2,4,3,,4,1,1,4,4,2,4,3,,3,4,2,4,2,2,1,4,3,4,4,,2,4
377,20210823,,2,4,2,,4,4,4,4,3,3,1,2,2,1,4,3,2,1,4,4,3,3,,,1,2,3,4,2,3,2,4,4,,3,,1,1,1,4,1,4,4,,4,4
378,20210824,,4,,2,,,4,2,4,2,3,1,1,1,1,3,3,3,2,,4,4,4,,,1,4,3,4,2,4,3,,3,,2,,1,2,1,4,1,4,4,,4,4
379,20210825,,3,,2,4,4,4,3,4,3,3,2,1,2,1,3,4,2,2,3,,4,4,,,1,4,2,4,1,3,2,4,4,4,2,,1,1,1,3,1,4,4,,4,4
380,20210826,,3,,2,,4,,3,4,3,3,2,1,1,1,2,3,3,1,4,4,4,4,,,1,4,1,4,2,3,2,4,4,,2,4,1,2,2,4,1,,4,,4,4
381,20210827,,2,,1,4,3,4,4,,3,3,2,1,1,1,2,4,2,1,4,4,4,3,,4,1,4,4,4,2,3,3,,4,,2,,1,2,1,4,2,,4,,3,4
382,20210830,,3,,1,,2,4,4,4,4,4,2,3,1,1,1,3,2,1,4,4,4,4,,4,2,4,1,,2,3,3,4,3,,1,,2,2,1,,3,,4,,4,
383,20210831,,3,,1,4,2,4,3,4,3,4,3,2,1,1,1,3,2,1,3,4,2,4,,4,1,4,3,,2,4,4,,2,,1,4,2,4,1,4,2,4,4,,3,4
384,20210901,,1,4,2,,4,4,4,4,2,3,1,1,1,1,2,2,2,1,4,3,4,4,,4,1,4,,,2,3,3,,4,4,1,4,3,3,2,4,3,4,4,,2,3
385,20210902,,2,,1,,2,4,4,4,3,3,2,1,1,1,1,4,2,1,3,4,2,4,,4,1,,3,,4,3,4,4,3,,2,4,3,2,1,4,3,4,4,,4,2
386,20210903,,2,,1,,3,4,4,4,3,4,2,1,1,1,1,2,3,1,3,4,2,4,,4,1,4,3,,,4,3,4,4,4,2,4,2,2,1,4,3,4,4,,3,2
387,20210906,,3,4,1,,3,4,4,4,2,4,2,1,1,1,1,3,2,1,3,4,2,4,,,1,4,3,,4,3,2,4,4,4,1,4,2,2,1,4,3,4,4,,3,2
388,20210907,,3,4,1,,4,4,4,4,2,4,2,1,1,1,1,3,2,2,3,4,2,4,,4,1,4,3,,,3,3,,4,,1,4,2,2,1,3,3,4,4,,4,2
389,20210908,,1,4,3,,4,4,4,,4,3,2,1,1,1,1,3,2,2,3,3,2,4,,4,1,3,,,4,3,3,4,4,4,1,4,2,1,2,4,4,4,4,,2,2
390,20210909,,2,4,2,,,4,4,4,4,3,3,1,1,1,1,4,2,1,3,4,2,3,,4,1,,4,,4,2,2,4,2,3,1,4,2,1,3,4,3,4,4,,3,4
391,20210910,,2,,2,,4,4,4,,3,2,2,1,1,1,1,3,2,1,4,4,2,4,,4,2,3,3,,4,4,3,4,4,4,1,4,1,1,2,3,4,4,4,,3,3
392,20210913,1,1,4,3,,4,4,4,4,3,2,2,1,1,1,1,3,2,1,4,,2,4,,4,1,,4,,4,4,2,4,4,4,2,3,2,1,3,3,3,4,4,,2,3
393,20210914,,2,4,2,,4,4,3,4,3,4,3,1,1,1,1,4,2,1,4,,3,4,,4,2,4,4,,4,2,2,,4,4,1,3,1,1,2,4,3,,3,,2,
394,20210915,,1,4,2,,2,4,4,4,4,3,3,1,1,1,1,4,3,1,4,,3,4,,4,2,4,,,4,4,2,,4,3,1,3,2,1,2,3,,,4,,2,
395,20210916,2,4,4,1,,3,4,4,4,4,2,2,1,1,1,1,3,3,1,3,,2,4,,4,1,4,3,,4,4,2,4,3,,2,4,1,2,2,3,,,4,,3,4
396,20210917,,4,4,1,4,3,4,4,3,3,3,3,1,1,1,1,4,2,1,3,2,2,4,,4,1,,4,,4,4,2,,4,4,2,3,1,1,2,3,,4,4,2,2,4
397,20210922,1,4,4,2,4,3,4,4,3,4,3,2,1,1,1,1,3,3,2,3,,2,4,,4,2,4,4,,,3,2,4,4,,1,4,1,1,3,2,,4,4,,2,4
398,20210923,1,3,4,2,,3,4,3,4,3,4,4,1,2,1,1,3,3,1,2,4,2,4,,,1,,4,,,,1,4,4,4,2,4,2,1,3,2,,4,4,,2,4
399,20210924,,2,4,2,,3,4,4,4,4,3,4,1,1,1,1,3,2,1,3,4,3,4,,,1,3,3,,,3,2,4,4,4,1,4,2,1,2,2,,4,,,4,
400,20210927,,3,4,1,4,2,3,3,4,3,3,4,1,1,1,1,3,3,1,4,4,2,4,,4,1,4,4,,,2,1,4,4,,2,3,2,1,2,2,,4,4,2,4,4
401,20210928,,3,4,1,,3,3,3,4,4,2,,1,1,1,1,4,3,2,4,4,2,,,,1,,4,,,3,1,4,4,,2,4,2,1,3,2,,4,4,2,4,4
402,20210929,,4,4,1,,3,4,3,4,2,4,4,1,1,1,3,4,2,3,2,,3,4,,4,1,4,2,,,2,1,4,4,,1,3,3,1,2,2,,,4,,4,
403,20210930,,4,4,1,,3,4,4,4,3,4,4,1,1,1,1,4,3,2,2,4,3,,,,1,4,3,,,2,2,4,,,2,3,3,1,2,2,,,4,,4,
404,20211008,1,4,,1,4,3,3,3,4,4,3,2,1,2,1,1,4,3,2,,,3,4,,4,1,,4,,,4,1,4,3,,2,3,2,1,2,2,4,4,4,,,4
405,20211011,,3,,1,4,2,4,4,4,3,2,2,1,1,1,2,2,3,1,4,4,3,4,,,1,,3,,,4,1,4,,,2,3,3,1,4,2,4,4,4,,4,
406,20211012,1,4,4,1,,2,4,4,4,4,2,3,1,2,1,1,3,3,2,3,4,3,4,,4,1,4,4,,,3,1,4,3,,2,3,2,1,2,2,4,4,4,,,4
407,20211013,,4,4,1,3,3,4,3,4,2,3,2,1,1,1,1,3,4,1,4,4,2,4,,4,2,4,4,,,4,1,3,,,2,4,2,1,2,2,3,4,4,,,3
408,20211014,,4,3,1,2,4,4,3,4,3,2,3,1,2,1,1,3,2,1,,4,2,,,,1,4,4,,,3,1,4,4,,2,4,3,1,4,2,,4,,,4,4
409,20211015,,4,3,2,4,3,4,4,4,4,2,2,1,2,1,1,3,3,1,4,4,2,4,,,1,4,3,,,2,1,4,,,1,3,3,1,3,2,4,,4,,4,
410,20211018,,3,,1,4,3,4,2,4,4,3,2,2,2,1,1,3,2,1,4,4,2,,,,1,4,4,,4,3,1,4,3,,2,4,3,1,1,2,4,4,4,,,4
411,20211019,,3,4,1,4,4,4,4,4,2,2,2,1,2,1,1,3,3,1,3,4,2,4,,4,1,4,3,,,3,2,4,4,,1,3,4,1,2,2,3,4,,,4,
412,20211020,,3,4,1,4,4,4,4,,3,2,2,1,1,1,1,3,2,1,3,,2,4,,3,1,,3,4,4,3,2,4,4,,2,4,3,1,2,2,4,4,4,,4,4
413,20211021,,4,4,2,,4,,4,4,3,2,3,1,1,1,1,3,3,1,3,4,2,4,,,1,4,,,4,2,2,4,4,,2,3,3,1,2,4,4,,,,,4
414,20211022,,3,4,1,,4,4,4,4,3,2,3,1,1,1,1,4,2,2,2,4,2,4,,,1,,4,,,2,1,4,4,,2,2,3,1,3,3,3,4,4,,4,4
415,20211025,,4,4,1,4,4,,4,4,4,1,3,1,1,1,2,3,2,1,2,4,2,4,,,1,,4,,,3,2,4,4,,3,2,3,1,2,2,3,4,4,,4,3
416,20211026,,3,4,1,2,4,,3,4,3,2,4,1,1,1,1,2,3,2,1,4,3,3,,4,1,4,3,,4,4,2,4,4,4,3,3,2,1,1,2,2,4,4,,4,4
417,20211027,,3,4,1,3,3,,4,4,3,2,3,1,2,1,1,4,4,1,4,3,2,4,,4,1,3,3,4,4,4,2,4,,4,2,,2,1,1,2,2,,4,,4,
418,20211028,,3,4,1,4,4,4,4,4,3,2,3,1,1,1,1,2,3,1,3,4,2,4,,4,2,3,4,,,3,2,4,4,,2,4,3,1,1,2,,,4,,,
419,20211029,,4,4,1,3,4,,4,4,3,3,2,1,1,1,1,4,3,1,3,4,2,4,,4,2,3,2,,4,3,2,4,4,,2,4,3,1,1,2,2,4,,,4,
420,20211101,,4,4,1,,4,4,4,4,3,2,2,1,1,1,1,3,3,2,4,4,2,4,,4,1,4,3,,,3,1,4,4,,2,3,2,1,2,2,3,4,,,4,
421,20211102,,3,4,1,,3,,4,4,4,3,2,1,1,1,1,3,3,2,3,4,2,4,,4,1,,2,,4,3,1,4,4,4,2,4,2,1,2,2,4,4,,,4,
422,20211103,,4,4,1,,4,,4,4,1,3,2,1,1,1,1,3,3,2,3,4,2,4,,4,1,4,2,,4,2,2,4,4,4,3,3,4,1,2,2,3,4,,,,3
423,20211104,,3,4,1,4,3,,4,4,2,3,2,1,2,1,2,4,3,2,2,4,1,4,,4,1,,1,,4,3,1,4,4,4,3,4,3,1,2,2,3,4,,,4,4
424,20211105,,3,2,2,,3,,4,4,3,2,2,1,1,1,1,4,2,4,4,4,1,4,,4,1,,3,,4,3,1,4,,4,2,4,3,1,3,2,2,4,,,4,4
425,20211108,,3,3,2,4,3,,4,4,2,2,2,1,1,1,1,4,3,2,4,4,1,,,,1,,2,,4,4,1,4,4,4,4,3,3,1,2,2,3,4,,,4,4
426,20211109,,2,3,1,,3,,4,4,2,2,3,1,2,1,1,4,3,3,4,4,1,4,,4,1,,2,,4,3,1,4,4,,4,4,3,1,3,2,2,4,,,4,
427,20211110,,3,3,1,,1,4,4,4,2,2,2,1,2,1,1,4,3,2,3,4,2,4,,4,1,,3,,4,4,1,4,4,,2,4,2,1,3,3,3,4,4,,4,4
428,20211111,,3,3,1,,4,4,4,4,3,2,1,1,4,1,1,3,2,2,4,3,2,4,,4,1,,3,,4,4,2,4,4,,2,4,1,1,2,2,3,4,,,4,
