,date,大金融,房地产,计算机,节能环保,汽车产业,基建,电池,光伏,家电,饰品,乡村振兴,电子,电力,医药生物,运输业,油气,有色金属,通信,传媒,化工,电网,机械,商贸零售,假期经济,造纸,军工,美容护理,教育,食品饮料,风电,煤炭,体育产业,钢铁,其他,电商,纺织服饰,核电核能,稀土永磁,氢能源,烟草,人形机器人,家居用品,充换电,储能,两轮车,检测服务,食品医疗
242,20210201.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1,1.0,4.0,2.0,1.0,4.0,4.0,2,4.0,4,4,2.0,2.0,4,4.0,2.0,4.0,2,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4,2.0,4.0,1.0,3.0,4.0
243,20210202.0,4.0,4.0,3.0,4.0,4.0,4,4.0,4.0,4.0,4,2.0,2.0,1.0,1.0,1,1.0,4.0,3.0,1.0,3.0,2.0,1,3.0,4,4.0,2.0,3.0,4,4.0,1.0,4.0,2,3.0,2.0,4,2.0,4.0,2.0,3.0,1.0,4.0,4,4.0,4.0,4,4.0,4
244,20210203.0,4.0,4.0,3.0,3.0,4,4.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1,1.0,4.0,4.0,1.0,4.0,2.0,1,4.0,4,4.0,1.0,3.0,4.0,4.0,2.0,4,2,4.0,3.0,4,2.0,4.0,1.0,2.0,1.0,3.0,4,3.0,4.0,2.0,4.0,4.0
245,20210204.0,4.0,3.0,3.0,3.0,4,4,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1,2.0,4.0,3.0,1.0,3.0,2.0,1,4.0,4,4.0,1.0,4.0,4.0,4,2.0,4.0,2,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,3.0,4,2.0,4.0,4,4.0,4.0
246,20210205.0,4.0,3.0,4.0,2.0,4,4,4.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1,2.0,4,4,1.0,3.0,3.0,1,4.0,4,3.0,1.0,4.0,4.0,4.0,2.0,4.0,2,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,4,4.0,4.0,2.0,4.0,4
247,20210208.0,4.0,3.0,3.0,3.0,4,4.0,4,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1,1.0,4.0,4.0,1.0,3.0,4.0,1,4.0,4,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,4,2.0,4.0,4,4.0,4
248,20210209.0,4.0,4.0,3.0,3.0,4,4,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1,2.0,4.0,4.0,1.0,3.0,3.0,2,4.0,4,3.0,1.0,4.0,4,4.0,1.0,4,2,3.0,2.0,4,2.0,4.0,1.0,2.0,1.0,4.0,4,2.0,4.0,4,4.0,4.0
249,20210210.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1,3.0,4.0,4.0,1.0,3.0,3.0,2,4.0,4,2.0,1.0,3.0,4,4.0,2.0,4,2,4.0,3.0,4,2.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,4,4,4.0
250,20210218.0,4.0,3.0,4.0,2.0,4.0,4,4,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1,2.0,4.0,4.0,1.0,4.0,3.0,1,3.0,4,4.0,1.0,2.0,4,4.0,2.0,4.0,2,4.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,4,4.0,3.0
251,20210219.0,4.0,4.0,4.0,2.0,4,4,3.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,1,2.0,4,4.0,1.0,3.0,3.0,1,4.0,4,4.0,1.0,3.0,4.0,4.0,3.0,4.0,2,4.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,4,3.0,4
252,20210222.0,4.0,4.0,4.0,2.0,4.0,4,4.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1,2.0,4.0,3.0,1.0,3.0,4.0,2,4.0,4,3.0,1.0,2.0,4.0,4.0,1.0,2.0,3,3.0,2.0,4,2.0,4.0,1.0,1.0,1.0,4.0,4,4.0,3.0,4,3.0,4.0
253,20210223.0,4.0,4.0,4.0,3.0,4,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1,2.0,4.0,4.0,2.0,4.0,4,1,3.0,4,3.0,1.0,4.0,4,3.0,1.0,3.0,2,4.0,2.0,4,2.0,4.0,1.0,2.0,1.0,4.0,4,4.0,3.0,4,4.0,4.0
254,20210224.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1,2.0,4.0,4.0,1.0,3.0,4.0,1,3.0,4,4.0,2.0,3.0,4,4.0,1.0,3.0,2,4.0,1.0,4,2.0,4.0,2.0,2.0,1.0,3.0,4,4.0,3.0,4,4,4.0
255,20210225.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1,2.0,4.0,3.0,4,3.0,4.0,1,3.0,4,4.0,1.0,4.0,4,4.0,2.0,3.0,2,4.0,2.0,4,2.0,4.0,1.0,1.0,1.0,4.0,4,4,4.0,2.0,4.0,4.0
256,20210226.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1,1.0,4.0,4.0,2.0,4.0,4,1,3.0,4,4.0,1.0,3.0,4,3.0,1.0,3.0,1,4.0,2.0,4,2.0,4.0,2.0,2.0,1.0,4.0,4,4.0,3.0,2.0,4.0,4.0
257,20210301.0,1.0,3.0,4.0,2.0,4,4.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1,3.0,4.0,3.0,2.0,4,4.0,1,4.0,4,4.0,1.0,2.0,4,3.0,2.0,4.0,1,4.0,2.0,4,2.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4,4.0,3.0
258,20210302.0,2.0,3.0,4.0,2.0,4,4.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1,3.0,4.0,3.0,2.0,4.0,4.0,1,3.0,4,4.0,1.0,2.0,4.0,4.0,1.0,4.0,1,4.0,2.0,4,3.0,4,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4,3.0,4.0
259,20210303.0,4.0,4.0,3.0,2.0,4,4.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1,3.0,4.0,4.0,1.0,4.0,4.0,1,2.0,4,4.0,1.0,3.0,4.0,4.0,2.0,4,1,4.0,2.0,4,3.0,4.0,3.0,2.0,1.0,2.0,4,4,3.0,4,4.0,4.0
260,20210304.0,4.0,4.0,3.0,1.0,4,4.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1,3.0,4.0,4.0,2.0,4.0,3.0,2,4.0,4,4.0,1.0,3.0,4.0,4,2.0,3.0,1,4.0,2.0,4,2.0,4.0,2.0,2.0,1.0,3.0,4,4,3.0,4,4.0,4.0
261,20210305.0,4.0,4.0,4.0,2.0,4,4,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1,2.0,3.0,4.0,1.0,4.0,4.0,3,3.0,4,3.0,1.0,4.0,4.0,3.0,1.0,3.0,2,4.0,1.0,4,4.0,4.0,4.0,1.0,1.0,2.0,4,4.0,3.0,4,4.0,4.0
262,20210308.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1,1.0,4.0,4.0,1.0,2.0,4.0,2,4.0,4,4.0,1.0,4.0,4.0,4.0,4,4.0,2,2.0,2.0,4,3.0,4.0,2.0,1.0,1.0,2.0,4.0,4,3.0,4,4.0,3.0
263,20210309.0,4.0,2.0,4.0,4.0,4.0,4,4.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,2,2.0,4.0,4.0,1.0,2.0,4.0,2,2.0,4,4.0,1.0,3.0,4.0,4,4.0,4.0,1,3.0,1.0,4,3.0,4.0,4.0,1.0,3.0,2.0,3.0,4,3.0,4,4.0,3.0
264,20210310.0,4.0,3.0,4.0,2.0,4.0,4,4.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,1,1.0,4.0,4.0,1.0,2.0,4,3,4.0,4,4.0,1.0,4.0,4.0,4,4,3.0,1,3.0,1.0,4,2.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4,4.0,2.0
265,20210311.0,4.0,3.0,3.0,1.0,4,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1,1.0,4.0,3.0,2.0,4.0,4,2,4.0,4,4.0,1.0,1.0,4.0,4.0,4,4,2,4.0,2.0,4,3.0,4.0,2.0,1.0,2.0,2.0,4.0,4,4.0,4,4.0,4.0
266,20210312.0,4.0,3.0,4.0,1.0,4.0,4.0,4,3.0,4.0,4.0,2.0,2.0,1.0,1.0,1,1.0,4.0,3.0,1.0,4.0,4.0,2,4.0,4,2.0,1.0,4.0,3.0,4,4,3.0,2,4.0,2.0,4,2.0,4,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4,4.0,3.0
267,20210315.0,4.0,4.0,3.0,2.0,4,4.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1,2.0,4.0,3.0,2.0,4.0,4.0,1,4.0,4,4.0,1.0,4.0,3.0,4,4,3.0,2,3.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,4,4,4,4.0,4.0
268,20210316.0,4.0,2.0,4.0,1.0,3.0,4.0,4,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1,2.0,4.0,4.0,2.0,2.0,4.0,2,4.0,4,4.0,1.0,3.0,2.0,4,4,4.0,1,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,4,3.0,3.0
269,20210317.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1,2.0,4.0,4.0,1.0,3.0,4.0,1,4.0,4,4.0,1.0,3.0,4.0,4,4,4.0,1,3.0,3.0,4,2.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,4,2.0,4.0,3.0
270,20210318.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1,2.0,4.0,2.0,1.0,4.0,3.0,1,4.0,4,3.0,1.0,2.0,4.0,4,4,3.0,2,4.0,3.0,4,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4,2.0,3.0,4.0
271,20210319.0,4.0,3.0,4.0,1.0,4,4,4.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1,2.0,4.0,3.0,1.0,2.0,3.0,1,4.0,4,4.0,1.0,4.0,3.0,4,4,2.0,2,4.0,4.0,4.0,3.0,4,4.0,3.0,2.0,3.0,4,4,4.0,4,4.0,3.0
272,20210322.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1,3.0,4.0,4.0,1.0,2.0,4.0,2,3.0,4,4.0,1.0,4.0,3.0,4.0,4.0,3.0,2,4.0,4.0,4,2.0,4,4,2.0,2.0,2.0,4.0,4,4.0,4,3.0,2.0
273,20210323.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2,2.0,4.0,3.0,1.0,3.0,4,1,4.0,4,3.0,1.0,4.0,4.0,4,4,4.0,2,4.0,4.0,4,2.0,4,4.0,2.0,1.0,3.0,4,4,4.0,4,3.0,2.0
274,20210324.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1,2.0,4.0,2.0,1.0,4.0,4.0,1,3.0,4,3.0,1.0,4,3.0,4.0,4.0,3.0,1,3.0,4.0,4,2.0,4,4.0,2.0,1.0,2.0,3.0,4.0,4.0,4,4.0,2.0
275,20210325.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4,2.0,1.0,1.0,2.0,1,2.0,4.0,3.0,1.0,4.0,4.0,1,4.0,4,3.0,1.0,4.0,2.0,4.0,4,4.0,2,3.0,4.0,4,2.0,4.0,4,2.0,1.0,2.0,3.0,4,4,4,4.0,1.0
276,20210326.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1,2.0,4.0,3.0,1.0,4.0,4.0,1,4.0,4,4.0,1.0,4.0,3.0,4,4,4.0,2,3.0,3.0,4,3.0,4,4.0,2.0,1.0,2.0,4.0,4,4.0,4,2.0,3.0
277,20210329.0,4.0,2.0,4.0,3.0,4,4.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1,1.0,4.0,3.0,1.0,3.0,4.0,1,3.0,4,4.0,1.0,3.0,4.0,4,4.0,3.0,2,2.0,2.0,4,2.0,4.0,4.0,3.0,4.0,4.0,4,4.0,4.0,4,3.0,1.0
278,20210330.0,4.0,2.0,4.0,2.0,4,4.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1,1.0,4.0,2.0,1.0,3.0,3.0,1,3.0,4,3.0,1.0,3.0,3.0,4.0,4,4.0,2,4.0,4.0,4,2.0,4,4.0,2.0,2.0,4.0,4,4.0,4.0,4,2.0,4.0
279,20210331.0,4.0,2.0,3.0,2.0,4,3.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1,1.0,4.0,2.0,1.0,4.0,4.0,1,4.0,4,4.0,1.0,3.0,3.0,4,4.0,3.0,2,3.0,4.0,4,2.0,4,4,3.0,2.0,3.0,4.0,4.0,4.0,4,4.0,2.0
280,20210401.0,4.0,3.0,4.0,2.0,4,3.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1,1.0,4,3.0,1.0,4.0,4.0,1,2.0,4,4.0,1.0,3.0,4.0,4.0,4.0,4.0,2,3.0,2.0,4,2.0,4,4.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0
281,20210402.0,4.0,4.0,4.0,1.0,4,4.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1,1.0,4.0,4.0,1.0,4.0,2.0,2,3.0,4,4.0,1.0,2.0,4.0,4,4.0,4.0,2,4.0,3.0,4,3.0,4,4.0,3.0,1.0,3.0,2.0,4.0,4.0,4,2.0,3.0
282,20210406.0,4.0,4.0,4.0,2.0,4,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1,2.0,4.0,4.0,1.0,3.0,3.0,1,3.0,4,3.0,1.0,4.0,4.0,4.0,4,4.0,2,4.0,3.0,4,3.0,4.0,4,2.0,1.0,2.0,4.0,4,4.0,2.0,2.0,4
283,20210407.0,4.0,3.0,4,3.0,4,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1,2.0,4.0,3.0,1.0,4.0,3.0,1,3.0,4,4.0,1.0,4.0,4.0,3.0,4,4.0,2,3.0,3.0,4,2.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4,2.0,2.0,4.0
284,20210408.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1,2.0,4.0,3.0,1.0,4.0,3.0,2,4.0,4,3.0,1.0,3.0,4.0,4.0,4,4.0,2,3.0,4.0,4,3.0,4,4,1.0,1.0,2.0,4.0,4,4,2.0,2.0,4.0
285,20210409.0,4.0,3.0,4.0,3.0,4,4.0,4,3.0,3.0,4,1.0,1.0,1.0,3.0,1,2.0,4.0,4.0,1.0,4.0,4.0,1,3.0,4,3.0,1.0,4.0,4.0,4,4,4.0,2,3.0,2.0,4,2.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0
286,20210412.0,4.0,3.0,4.0,2.0,4,3.0,4,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1,2.0,4.0,2.0,1.0,3.0,4.0,1,4.0,4,3.0,1.0,4.0,4.0,4.0,3.0,4.0,1,3.0,3.0,4.0,4,4.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4,2.0,2.0
287,20210413.0,4.0,4.0,3.0,2.0,4,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1,1.0,3.0,2.0,2.0,4.0,3.0,1,4.0,4,4.0,1.0,4.0,3.0,4.0,4.0,4.0,2,2.0,3.0,4,3.0,4,2.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0
288,20210414.0,4.0,3.0,4.0,2.0,4,3.0,4.0,4.0,4.0,4,2.0,1.0,1.0,4.0,1,1.0,4.0,3.0,1.0,3.0,2.0,2,4,4,4.0,1.0,3.0,4.0,4,4,4.0,2,4.0,4.0,4,2.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,4,2.0,3.0
289,20210415.0,4.0,4.0,4.0,3.0,4,4.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1,1.0,4.0,3.0,1.0,3.0,4.0,2,4,4,4.0,2.0,3.0,2.0,4.0,4,4.0,1,2.0,3.0,4,3.0,4,4.0,1.0,1.0,2.0,2.0,4.0,4.0,4,2.0,4.0
290,20210416.0,4.0,4.0,2.0,3.0,4,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1,2.0,4.0,3.0,1.0,4.0,3.0,2,4.0,4,4.0,2.0,3.0,4.0,4,4,4,1,3.0,3.0,4,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,4,2.0,4.0
291,20210419.0,2.0,2.0,4.0,2.0,4,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,1,1.0,4.0,3.0,1.0,4.0,3.0,2,4.0,4,4.0,2.0,2.0,3.0,4.0,4,4,1,4.0,2.0,4,3.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4,3.0,3.0
292,20210420.0,4.0,3.0,2.0,2.0,4,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1,2.0,4.0,3.0,1.0,4.0,4.0,2,4,4,3.0,1.0,3.0,4.0,3.0,4,4.0,1,2.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,4,3.0,2.0
293,20210421.0,4.0,3.0,2.0,2.0,4,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,1,2.0,4.0,4.0,1.0,4.0,4.0,1,4.0,4,4.0,1.0,2.0,4.0,4.0,4,4.0,1,3.0,3.0,2.0,3.0,4,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4,3.0,3.0
294,20210422.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,1,3.0,3.0,4.0,1.0,4.0,2.0,1,4.0,4,4.0,1.0,3.0,2.0,4.0,4,4.0,1,2.0,4.0,2.0,2.0,4.0,4,1.0,1.0,2.0,4.0,4,4.0,4,4.0,3.0
295,20210423.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1,3.0,4.0,4.0,1.0,4.0,2.0,1,4.0,4,4.0,1.0,3.0,4.0,3.0,4,4,1,3.0,4.0,4.0,2.0,4,4.0,2.0,2.0,2.0,4,4,3.0,4,2.0,4.0
296,20210426.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1,3.0,4.0,3.0,1.0,4,2.0,2,4.0,4,4.0,1.0,2.0,4.0,4.0,4,4,1,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,4,4,4.0,4,3.0,3.0
297,20210427.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1,2.0,3.0,3.0,1.0,4,3.0,1,4,4,4.0,1.0,3.0,2.0,4.0,4,4.0,1,3.0,4.0,4.0,4.0,4,4.0,2.0,1.0,2.0,4,4.0,4.0,4,3.0,2.0
298,20210428.0,4.0,3.0,4.0,2.0,4,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1,3.0,2.0,3.0,1.0,4,2.0,2,4.0,4,4.0,1.0,3.0,4.0,4.0,4,4.0,1,2.0,3.0,4.0,2.0,4,4.0,3.0,1.0,2.0,4.0,4,4.0,4,3.0,4.0
299,20210429.0,4.0,4.0,4.0,1.0,4,3.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,1,2.0,4.0,4.0,1.0,4,1.0,2,3.0,4,4.0,1.0,2.0,4.0,4.0,4.0,4.0,1,3.0,3.0,2.0,3.0,4.0,4,2.0,2.0,2.0,4,4,4.0,4,4.0,4
300,20210430.0,4.0,3.0,3.0,4.0,4,4.0,4,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1,1.0,3.0,3.0,1.0,4.0,3.0,1,3.0,4,2.0,1.0,3.0,4.0,4.0,4,4.0,1,2.0,4.0,2.0,4.0,4,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4,3.0,4
301,20210506.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1,1.0,4.0,4.0,1.0,4.0,3.0,1,1.0,4,3.0,1.0,2.0,4.0,4.0,4,4.0,2,2.0,3.0,2.0,3.0,4,4.0,2.0,1.0,3.0,4.0,4.0,3.0,4,3.0,4.0
302,20210507.0,4.0,2.0,3.0,2.0,4,4.0,4.0,4.0,4,4.0,2.0,1.0,2.0,2.0,1,1.0,4.0,4.0,1.0,3.0,3.0,1,4.0,4,4.0,1.0,4.0,4.0,4,4.0,3.0,2,3.0,3.0,4.0,3.0,4,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4,3.0,4
303,20210510.0,4.0,2.0,3.0,2.0,4,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,1,1.0,3.0,2.0,1.0,3.0,4.0,1,4.0,4,4.0,1.0,4,4.0,4,4.0,4.0,2,4.0,3.0,4,3.0,4,3.0,2.0,1.0,1.0,4,4,4.0,4,3.0,4.0
304,20210511.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4,1.0,1.0,2.0,2.0,1,1.0,4.0,3.0,1.0,3.0,4.0,1,2.0,4,3.0,1.0,4.0,4.0,4,4.0,4.0,2,2.0,3.0,4.0,2.0,4,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4,4.0,4.0
305,20210512.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,1,1.0,4.0,4.0,1.0,4.0,4.0,1,2.0,4,4.0,1.0,3.0,4.0,4,4.0,4,1,3.0,2.0,4.0,3.0,4,2.0,2.0,1.0,2.0,3.0,4,4.0,4,4.0,4
306,20210513.0,4.0,2.0,4.0,2.0,4,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,1,1.0,4.0,4.0,1.0,3.0,4.0,1,2.0,4,4.0,1.0,3.0,4.0,4,4,4.0,2,3.0,2.0,3.0,2.0,4,3.0,3.0,1.0,2.0,4.0,4.0,4.0,4,4.0,4
307,20210514.0,4.0,4.0,3.0,2.0,4,4.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,1,2.0,4.0,4.0,1.0,3.0,4.0,1,3.0,4,4.0,1.0,1.0,3.0,4,4.0,4.0,1,2.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,4,4.0,4,4.0,4.0
308,20210517.0,4.0,3.0,4.0,2.0,4,3.0,4.0,2.0,4.0,4,2.0,1.0,3.0,2.0,1,1.0,4.0,4.0,1.0,3.0,4.0,2,3.0,4,4.0,1.0,2.0,4.0,4.0,4.0,4,1,3.0,1.0,4.0,4.0,4,3.0,2.0,1.0,2.0,3.0,4,4.0,4,4.0,4.0
309,20210518.0,4.0,3.0,4.0,3.0,4.0,4,3.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,1,1.0,4.0,4.0,1.0,3.0,4.0,2,3.0,4,4.0,1.0,2.0,4.0,4.0,3.0,4.0,2,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4,4.0,4
310,20210519.0,4.0,4.0,2.0,3.0,4,4,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,1,1.0,4.0,4.0,1.0,4.0,4.0,2,3.0,4,4.0,1.0,2.0,4.0,4.0,3.0,4.0,1,4.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,4,4.0,4.0,4,4.0,3.0
311,20210520.0,4.0,2.0,4.0,4.0,4,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,1,1.0,4,4.0,1.0,4.0,4.0,2,3.0,4,3.0,2.0,3.0,4.0,4.0,1.0,4,1,3.0,2.0,4.0,3.0,4,2.0,4.0,1.0,2.0,4.0,4.0,3.0,4,3.0,4.0
312,20210521.0,4.0,3.0,4.0,3.0,4,4.0,4.0,4.0,2.0,4,2.0,3.0,2.0,1.0,1,1.0,4,4.0,1.0,3.0,4.0,2,3.0,4,4.0,1.0,2.0,4.0,4,2.0,4,1,3.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,4,4.0,4.0
313,20210524.0,4.0,2.0,4.0,3.0,4,3.0,4.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1,1.0,4.0,4.0,1.0,3.0,4,1,4.0,4,3.0,1.0,3.0,4.0,4,2.0,4,2,4.0,2.0,4.0,3.0,4,1.0,3.0,1.0,4.0,4,4,4.0,4,4.0,4.0
314,20210525.0,4.0,2.0,4.0,3.0,4,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1,1.0,4.0,4,1.0,2.0,4.0,2,3.0,4,3.0,1.0,3.0,4.0,4,1.0,4.0,2,4.0,2.0,4.0,3.0,4,1.0,3.0,1.0,3.0,4.0,4,4.0,4,4.0,4.0
315,20210526.0,2.0,3.0,4.0,3.0,4,4.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,1,1.0,4.0,4.0,1.0,3.0,4,2,4.0,4,4.0,1.0,4.0,4.0,4.0,3.0,4.0,2,4.0,2.0,3.0,2.0,4,1.0,1.0,2.0,2.0,4,4,4.0,4,3.0,4.0
316,20210527.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,1,1.0,4.0,4.0,1.0,2.0,4.0,1,3.0,4,2.0,1.0,2.0,4.0,4,2.0,4,3,4.0,3.0,2.0,3.0,4,1.0,2.0,3.0,1.0,4.0,4.0,3.0,4,4.0,4.0
317,20210528.0,4.0,2.0,4,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,1,1.0,4.0,4.0,1.0,4.0,3.0,1,1.0,4,2.0,1.0,4.0,4,4.0,2.0,4,2,3.0,3.0,3.0,4.0,4,1.0,2.0,1.0,3.0,4,4.0,3.0,4,4.0,4.0
318,20210531.0,4.0,2.0,3.0,4.0,4,4.0,4.0,4.0,3.0,4,1.0,1.0,1.0,2.0,1,1.0,4.0,4.0,1.0,4.0,4.0,1,2.0,4,4.0,2.0,2.0,4,4.0,4.0,4.0,2,3.0,3.0,3.0,3.0,4,2.0,1.0,4.0,3.0,4,4,4,4,3.0,4.0
