,date,大金融,地产基建,大科技,公用事业,新能源,大消费,乡村振兴,汽车产业,医药生物,运输业,周期,高端制造,军工,社会服务,其他
220,20201230.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,2,2,4.0,1.0,4.0,4,4.0,3.0
221,20201231.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,2,2,4.0,1.0,3.0,4,4.0,3.0
222,20210104.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,1,2,4,1.0,3.0,4,4.0,3.0
223,20210105.0,3.0,4,4.0,1.0,2.0,2.0,4.0,1,2,4.0,1.0,3.0,4,4.0,4.0
224,20210106.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,1,2,4,1.0,3.0,4,4,4.0
225,20210107.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,2,2,4,1.0,4.0,4,4.0,3.0
226,20210108.0,3.0,4,4.0,1.0,2.0,1.0,3.0,2,2,4.0,1.0,3.0,4.0,4.0,4.0
227,20210111.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,2,1,4.0,1.0,3.0,4,4.0,4.0
228,20210112.0,4.0,4,4.0,1.0,2.0,1.0,3.0,2,1,4.0,2.0,3.0,4.0,4.0,3.0
229,20210113.0,4.0,4,4,1.0,2.0,2.0,3.0,2,1,4.0,1.0,3.0,4.0,4.0,4.0
230,20210114.0,4.0,4,4.0,3.0,2.0,1.0,2.0,2,1,4.0,1.0,3.0,4.0,4.0,3.0
231,20210115.0,4,4.0,4.0,3.0,4.0,1.0,1.0,3,1,3.0,2.0,2.0,4.0,4.0,2.0
232,20210118.0,4.0,4,4.0,4.0,3.0,1.0,2.0,2,1,3.0,1.0,3.0,4.0,4.0,2.0
233,20210119.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,1,1,3.0,2.0,2.0,4.0,4,3.0
234,20210120.0,4,4,4.0,4.0,3.0,1.0,3.0,2,1,4.0,1.0,2.0,4.0,4.0,2.0
235,20210121.0,4.0,4,4.0,4.0,2.0,1.0,3.0,2,1,4.0,1.0,2.0,3.0,4.0,3.0
236,20210122.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,2,2,4,1.0,3.0,4.0,3.0,2.0
237,20210125.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,2,2,4,1.0,3.0,4.0,4.0,2.0
238,20210126.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,2,2,4.0,1.0,3.0,4,3.0,2.0
239,20210127.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1,2,4.0,1.0,3.0,4,3.0,3.0
240,20210128.0,3.0,4.0,4,4.0,2.0,1.0,2.0,1,2,4.0,1.0,3.0,4.0,4.0,3.0
241,20210129.0,4.0,4.0,4.0,4,2.0,1.0,2.0,1,1,4.0,2.0,3.0,3.0,4.0,3.0
242,20210201.0,4.0,4.0,4.0,4,2.0,1.0,1.0,1,2,3.0,3.0,3.0,4.0,4.0,2.0
243,20210202.0,4.0,4.0,4.0,4,2.0,1.0,1.0,1,2,4.0,2.0,3.0,4.0,3.0,3.0
244,20210203.0,3.0,4.0,4,4.0,2.0,1.0,1.0,1,2,4.0,2.0,3.0,4.0,4.0,3.0
245,20210204.0,4.0,4.0,4,4.0,1.0,1.0,2.0,1,2,3.0,3.0,3.0,4.0,4.0,2.0
246,20210205.0,4.0,4.0,4.0,4,2.0,1.0,1.0,1,2,2.0,3.0,3.0,4.0,4.0,3.0
247,20210208.0,3.0,4.0,4.0,4,1.0,1.0,2.0,1,2,3.0,2.0,4.0,4.0,4.0,3.0
248,20210209.0,3.0,4.0,4,4.0,1.0,1.0,2.0,1,2,4.0,3.0,3.0,4.0,4.0,2.0
249,20210210.0,3.0,4.0,4.0,4,1.0,1.0,2.0,1,2,4.0,2.0,3.0,4.0,4.0,3.0
250,20210218.0,4.0,4.0,4.0,4,1.0,1.0,3.0,1,2,4.0,2.0,2.0,3.0,4.0,3.0
251,20210219.0,2.0,4.0,4.0,4,1.0,1.0,3.0,1,2,4.0,2.0,3.0,3.0,4.0,4.0
252,20210222.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,1,2,4,2.0,3.0,4.0,4.0,3.0
253,20210223.0,1.0,4.0,4,4,2.0,1.0,2.0,1,3,4.0,2.0,4.0,4.0,4.0,3.0
254,20210224.0,2.0,3.0,4,4.0,2.0,1.0,3.0,1,1,4.0,2.0,3.0,4.0,4.0,4.0
255,20210225.0,3.0,4.0,4,4.0,3.0,1.0,1.0,1,2,4.0,2.0,4.0,4.0,4,2.0
256,20210226.0,3.0,2.0,4,4,4.0,1.0,2.0,1,1,4.0,2.0,4.0,4.0,4.0,3.0
257,20210301.0,4.0,2.0,4,4,4.0,1.0,3.0,1,1,4.0,2.0,4.0,3.0,4.0,2.0
258,20210302.0,4.0,1.0,4,4,4.0,2.0,2.0,1,1,4.0,3.0,4.0,3.0,4.0,2.0
259,20210303.0,4.0,1.0,4,4,4.0,1.0,2.0,1,2,4.0,2.0,3.0,4.0,4.0,3.0
260,20210304.0,1.0,1.0,4,4,4.0,1.0,2.0,2,4,4.0,2.0,3.0,4.0,4.0,3.0
261,20210305.0,2.0,1.0,4,4.0,4.0,1.0,3.0,3,2,4.0,1.0,3.0,4.0,4.0,2.0
262,20210308.0,3.0,1.0,4.0,4,4.0,1.0,2.0,2,2,4.0,1.0,3.0,4.0,4.0,3.0
263,20210309.0,4.0,2.0,4.0,4,4.0,1.0,2.0,1,2,4.0,1.0,3.0,3.0,4.0,3.0
264,20210310.0,4.0,2.0,4.0,4,4.0,1.0,1.0,1,2,4.0,2.0,3.0,3.0,4.0,3.0
265,20210311.0,3.0,1.0,4.0,4,4.0,1.0,2.0,2,2,4.0,1.0,3.0,4.0,4.0,3.0
266,20210312.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,2,2,4,1.0,3.0,4,4.0,3.0
267,20210315.0,4.0,1.0,4,4.0,4.0,1.0,2.0,2,3,4,1.0,3.0,4,4.0,3.0
268,20210316.0,4.0,1.0,4,4.0,4.0,1.0,2.0,2,2,4,1.0,3.0,4.0,4.0,3.0
269,20210317.0,3.0,1.0,4,4.0,4.0,1.0,2.0,2,2,4,1.0,4.0,4.0,4.0,3.0
270,20210318.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,2,3,4,1.0,3.0,4.0,4.0,2.0
271,20210319.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,2,2,4,1.0,3.0,4.0,4.0,3.0
272,20210322.0,4.0,1.0,4,4.0,3.0,2.0,2.0,1,2,4.0,1.0,3.0,4.0,4.0,3.0
273,20210323.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,2,1,4.0,1.0,3.0,4.0,4,2.0
274,20210324.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,1,2,3.0,1.0,4.0,4.0,4,2.0
275,20210325.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,1,1,2.0,2.0,4.0,2.0,4,4.0
276,20210326.0,4.0,1.0,4.0,4,3.0,2.0,2.0,1,2,4.0,1.0,4.0,3.0,4.0,3.0
277,20210329.0,4.0,1.0,4,4.0,3.0,2.0,2.0,1,2,4.0,1.0,4.0,4,3.0,4.0
278,20210330.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,1,2,4.0,2.0,4.0,4,3.0,4.0
279,20210331.0,4,1.0,3.0,4.0,3.0,2.0,1.0,1,2,4.0,2.0,4.0,4,4.0,4.0
280,20210401.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,1,3,4.0,1.0,3.0,4,4.0,4.0
281,20210402.0,4.0,1.0,3.0,4.0,2.0,3.0,2.0,1,1,4.0,2.0,4.0,4,3.0,4.0
282,20210406.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,1,1,4.0,1.0,3.0,4,3.0,4.0
283,20210407.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,1,1,4,2.0,3.0,4.0,3.0,4.0
284,20210408.0,4.0,4.0,4,3.0,1.0,1.0,2.0,1,2,4.0,2.0,3.0,4.0,4.0,3.0
285,20210409.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1,1,4,3.0,2.0,4.0,4.0,3.0
286,20210412.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,1,1,4,3.0,3.0,4.0,4.0,4.0
287,20210413.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,1,1,3.0,3.0,4.0,4.0,4,4.0
288,20210414.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,1,1,4.0,2.0,4.0,3.0,4,3.0
289,20210415.0,4.0,4.0,2.0,4,1.0,3.0,3.0,1,1,4.0,2.0,2.0,4.0,3.0,4.0
290,20210416.0,4.0,4,4.0,4.0,2.0,2.0,4.0,1,1,3.0,3.0,1.0,2.0,4.0,3.0
291,20210419.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,1,1,4.0,2.0,1.0,3.0,4,3.0
292,20210420.0,4,4.0,3.0,3.0,2.0,2.0,4.0,1,1,4.0,2.0,1.0,3.0,4.0,4.0
293,20210421.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,1,1,4.0,2.0,2.0,4.0,4,4.0
294,20210422.0,4,4.0,4.0,4.0,1.0,2.0,3.0,1,1,3.0,2.0,2.0,4.0,4.0,3.0
295,20210423.0,4,4.0,4.0,4.0,1.0,2.0,3.0,2,1,4.0,1.0,2.0,3.0,4.0,3.0
296,20210426.0,4.0,4,4.0,4.0,1.0,1.0,3.0,2,1,4,2.0,3.0,4.0,4.0,2.0
297,20210427.0,4.0,4,4.0,4.0,1.0,2.0,3.0,1,1,4.0,2.0,3.0,4.0,3.0,2.0
298,20210428.0,4.0,4,4.0,4.0,1.0,2.0,4.0,1,1,4,2.0,3.0,4.0,3.0,2.0
299,20210429.0,4,4.0,4.0,4.0,1.0,2.0,3.0,1,1,4.0,2.0,3.0,4.0,3.0,2.0
300,20210430.0,4.0,4,4,4.0,1.0,2.0,3.0,1,2,4.0,1.0,3.0,4.0,4.0,2.0
301,20210506.0,4.0,4,4,4.0,1.0,1.0,3.0,2,2,4.0,1.0,3.0,4.0,4.0,2.0
302,20210507.0,4.0,4,4.0,4.0,2.0,1.0,3.0,1,2,4.0,1.0,3.0,4.0,3.0,2.0
303,20210510.0,4.0,4,4.0,4.0,2.0,1.0,3.0,2,1,4.0,1.0,3.0,3.0,4.0,2.0
304,20210511.0,4.0,4,4.0,4.0,1.0,1.0,3.0,1,2,4.0,2.0,3.0,3.0,4.0,2.0
305,20210512.0,3.0,4,4.0,4.0,1.0,1.0,3.0,1,2,4.0,2.0,3.0,4.0,4.0,2.0
306,20210513.0,4.0,4,3.0,4.0,1.0,1.0,3.0,1,2,4.0,2.0,2.0,4.0,4.0,3.0
307,20210514.0,4.0,4,4.0,4.0,1.0,3.0,3.0,1,1,4.0,2.0,2.0,3.0,4.0,2.0
308,20210517.0,4.0,4,4.0,3.0,1.0,3.0,4.0,1,1,4.0,2.0,2.0,3.0,4.0,2.0
309,20210518.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,1,2,4,1.0,3.0,3.0,4.0,2.0
310,20210519.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,2,1,4,1.0,3.0,4.0,4.0,2.0
311,20210520.0,4,4.0,3.0,4.0,1.0,2.0,3.0,1,2,4.0,1.0,3.0,4.0,4.0,2.0
312,20210521.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,1,2,4,1.0,4.0,4.0,4.0,3.0
313,20210524.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,1,1,4,1.0,4.0,4.0,4.0,3.0
314,20210525.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,1,1,2.0,2.0,3.0,4.0,4,3.0
315,20210526.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,1,1,2.0,2.0,3.0,4,4.0,4.0
316,20210527.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,1,1,4.0,2.0,3.0,4,4.0,3.0
317,20210528.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,2,1,4.0,1.0,4.0,4,3.0,4.0
318,20210531.0,4.0,3.0,4.0,2.0,2.0,1.0,4,2,1,3.0,1.0,3.0,4.0,4.0,4.0
319,20210601.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,1,1,4,1.0,4.0,2.0,4.0,4.0
320,20210602.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,1,1,4,2.0,3.0,3.0,4.0,4.0
321,20210603.0,3.0,3.0,4.0,4,2.0,2.0,4.0,1,1,4.0,1.0,3.0,4.0,2.0,4.0
322,20210604.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,1,1,4,1.0,3.0,4.0,4.0,3.0
323,20210607.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,1,1,4,1.0,3.0,3.0,4.0,4.0
324,20210608.0,3.0,4.0,2.0,2.0,4.0,2.0,4,1,1,4.0,1.0,3.0,3.0,4.0,4.0
325,20210609.0,3.0,4.0,4,1.0,4.0,2.0,4.0,2,1,4.0,1.0,3.0,3.0,4.0,2.0
326,20210610.0,4.0,3.0,4,1.0,4.0,2.0,4.0,3,1,4.0,1.0,2.0,3.0,4.0,2.0
327,20210611.0,4,3.0,4.0,3.0,4.0,1.0,4.0,3,1,4.0,1.0,2.0,2.0,4.0,2.0
328,20210615.0,4.0,4.0,4,2.0,4.0,1.0,4,4,1,4.0,1.0,2.0,3.0,3.0,2.0
329,20210616.0,4.0,4,3.0,2.0,4.0,1.0,4.0,3,1,3.0,1.0,4.0,2.0,4.0,2.0
330,20210617.0,4.0,4.0,2.0,2.0,4.0,2.0,4,3,1,3.0,1.0,4.0,1.0,4.0,3.0
331,20210618.0,4.0,4.0,3.0,2.0,4.0,1.0,4,3,1,4.0,1.0,2.0,2.0,4.0,3.0
332,20210621.0,4.0,4.0,4.0,1.0,3.0,2.0,4,3,1,4.0,1.0,2.0,3.0,4.0,2.0
333,20210622.0,3.0,4.0,4,1.0,2.0,3.0,4.0,3,1,4.0,1.0,2.0,4.0,4.0,2.0
334,20210623.0,4.0,4.0,4,1.0,4.0,2.0,4.0,3,1,4,1.0,2.0,3.0,4.0,2.0
335,20210624.0,3.0,4.0,4,2.0,4.0,2.0,3.0,3,1,4.0,1.0,1.0,4.0,4.0,2.0
336,20210625.0,4.0,4,4.0,3.0,3.0,1.0,3.0,2,1,4.0,1.0,2.0,4.0,4.0,2.0
337,20210628.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3,1,4,1.0,2.0,4.0,4.0,2.0
338,20210629.0,4.0,4.0,4,4.0,2.0,1.0,4.0,2,1,4,1.0,2.0,3.0,4.0,3.0
339,20210630.0,4.0,4,4.0,4.0,2.0,1.0,3.0,2,1,4.0,1.0,2.0,3.0,4.0,3.0
340,20210701.0,4.0,4,4.0,4,1.0,2.0,3.0,2,1,4.0,1.0,2.0,4.0,4.0,3.0
341,20210702.0,4.0,4,4.0,4.0,1.0,2.0,3.0,2,1,4.0,1.0,3.0,3.0,4.0,2.0
342,20210705.0,4,4.0,4,4.0,3.0,1.0,4.0,2,1,4.0,1.0,2.0,3.0,4.0,2.0
343,20210706.0,4.0,4.0,4,3.0,4.0,1.0,3.0,2,1,4,1.0,2.0,4.0,4.0,2.0
344,20210707.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,2,1,4,1.0,2.0,4.0,4.0,2.0
345,20210708.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,3,1,4,1.0,2.0,4.0,4.0,2.0
346,20210709.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,2,1,4,1.0,2.0,4.0,4.0,2.0
347,20210712.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,3,1,4,1.0,2.0,4.0,4.0,2.0
348,20210713.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,4,1,4.0,1.0,2.0,4.0,4,2.0
349,20210714.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,3,1,4,1.0,2.0,4.0,4.0,2.0
350,20210715.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,2,1,4,1.0,4.0,4.0,4,3.0
351,20210716.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,4,1,4,1.0,3.0,4,4.0,2.0
352,20210719.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,3,1,4.0,1.0,2.0,4,4,4.0
353,20210720.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,3,1,4.0,1.0,2.0,4,4,2.0
354,20210721.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,4,1,4,1.0,2.0,4,4,2.0
355,20210722.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,4,1,4,1.0,2.0,4,4,2.0
356,20210723.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,4,1,4,1.0,2.0,4,4.0,2.0
357,20210726.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,4,1,4,1.0,2.0,4,4.0,2.0
358,20210727.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,4,1,4,1.0,2.0,4,4.0,2.0
359,20210728.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,3,1,4,1.0,2.0,4.0,4.0,2.0
360,20210729.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,3,1,4,1.0,2.0,3.0,4.0,2.0
361,20210730.0,4.0,4.0,4,2.0,4.0,1.0,3.0,4,1,4,1.0,2.0,3.0,4.0,2.0
362,20210802.0,4.0,4.0,4,2.0,3.0,1.0,3.0,4,1,4,1.0,2.0,4.0,4.0,2.0
363,20210803.0,4,4.0,4,1.0,2.0,2.0,3.0,4,1,4.0,1.0,3.0,4.0,4.0,2.0
364,20210804.0,4.0,4.0,4,2.0,2.0,2.0,3.0,4,1,4,1.0,3.0,4.0,4.0,1.0
365,20210805.0,3.0,4.0,4,1.0,3.0,1.0,4.0,4,2,4,1.0,2.0,4.0,4.0,2.0
366,20210806.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,4,2,4,1.0,2.0,4.0,4.0,2.0
367,20210809.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,4,2,4.0,1.0,2.0,4.0,4,2.0
368,20210810.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,4,2,4.0,1.0,2.0,4.0,4,2.0
369,20210811.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,3,2,4.0,1.0,2.0,4.0,4,2.0
370,20210812.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,4,1,4.0,1.0,2.0,4.0,4,2.0
371,20210813.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,4,2,4,1.0,2.0,4.0,4.0,1.0
372,20210816.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,4,1,4.0,1.0,2.0,4.0,4,2.0
373,20210817.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,4,2,4.0,1.0,2.0,4.0,4,1.0
374,20210818.0,4.0,2.0,4.0,1.0,4.0,1.0,2.0,4,3,3.0,1.0,3.0,4.0,4,2.0
375,20210819.0,4.0,2.0,4,1.0,3.0,1.0,4.0,3,2,4.0,1.0,3.0,4.0,4.0,2.0
376,20210820.0,4.0,4.0,4,1.0,3.0,1.0,2.0,4,2,3.0,1.0,3.0,4.0,4.0,2.0
377,20210823.0,4.0,3.0,4,2.0,4.0,1.0,3.0,4,2,3.0,1.0,2.0,4.0,4.0,1.0
378,20210824.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,3,2,4.0,1.0,2.0,4.0,4,1.0
379,20210825.0,4.0,3.0,4,2.0,4.0,1.0,4.0,3,2,4.0,1.0,2.0,3.0,4.0,1.0
380,20210826.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,3,2,4,1.0,3.0,4.0,4.0,1.0
381,20210827.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,3,2,4,1.0,2.0,4.0,4.0,1.0
382,20210830.0,4.0,4.0,4,2.0,4,1.0,3.0,4,2,4.0,1.0,2.0,3.0,4.0,1.0
383,20210831.0,4.0,3.0,4,2.0,4.0,1.0,2.0,4,2,4.0,1.0,4.0,3.0,4,1.0
384,20210901.0,4.0,4.0,4,2.0,4,1.0,1.0,2,3,3.0,1.0,4.0,4.0,4.0,2.0
385,20210902.0,4.0,2.0,4.0,4.0,4,1.0,1.0,4,2,2.0,1.0,3.0,4.0,3.0,3.0
386,20210903.0,3.0,2.0,4,4.0,4.0,1.0,1.0,2,2,4.0,1.0,4.0,4.0,3.0,3.0
387,20210906.0,4.0,1.0,4,4,4.0,1.0,2.0,2,4,3.0,1.0,4.0,4.0,3.0,2.0
388,20210907.0,4.0,1.0,4,4,4.0,1.0,2.0,3,3,4.0,1.0,4.0,4.0,2.0,2.0
389,20210908.0,4.0,1.0,4,4.0,4.0,1.0,3.0,2,2,4.0,1.0,4,4.0,3.0,2.0
390,20210909.0,4.0,1.0,4,4.0,4.0,1.0,2.0,3,3,4.0,1.0,4.0,4,2.0,2.0
391,20210910.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,2,2,3.0,1.0,4.0,4,3.0,3.0
392,20210913.0,3.0,2.0,4.0,4,4.0,1.0,1.0,3,2,4.0,1.0,4.0,4.0,2.0,3.0
393,20210914.0,2.0,2.0,4.0,4,4.0,1.0,1.0,4,3,4.0,1.0,4.0,4,3.0,2.0
394,20210915.0,2.0,1.0,4,4,4.0,1.0,3.0,4,3,4,1.0,4.0,4,4.0,2.0
395,20210916.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,2,3,4,1.0,4.0,4.0,4.0,3.0
396,20210917.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,3,3,4.0,1.0,4.0,4,4.0,2.0
397,20210922.0,3.0,1.0,4,4.0,2.0,1.0,2.0,4,3,4,1.0,4.0,4.0,4.0,2.0
398,20210923.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,2,4,4.0,1.0,4.0,4,3.0,2.0
399,20210924.0,4.0,1.0,4,4.0,3.0,1.0,2.0,2,2,4.0,1.0,4.0,4.0,3.0,3.0
400,20210927.0,2.0,1.0,4,4.0,1.0,3.0,4.0,2,2,4.0,1.0,3.0,4.0,4.0,3.0
401,20210928.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,3,2,4.0,1.0,3.0,4,4.0,3.0
402,20210929.0,1.0,1.0,4,4.0,2.0,3.0,4.0,2,2,4.0,1.0,4.0,4,4.0,3.0
403,20210930.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,2,2,4.0,1.0,4.0,4,4,3.0
404,20211008.0,1.0,2.0,4.0,4,1.0,3.0,4.0,1,2,4.0,2.0,3.0,4.0,4.0,3.0
405,20211011.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,1,1,4,2.0,3.0,4.0,3.0,4.0
406,20211012.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,1,2,4.0,3.0,3.0,4,4.0,4.0
407,20211013.0,2.0,4.0,3.0,4.0,1.0,4,3.0,1,1,4.0,3.0,2.0,2.0,4.0,4.0
408,20211014.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,1,1,4,2.0,2.0,2.0,3.0,4.0
409,20211015.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1,1,4,1.0,2.0,4.0,3.0,2.0
410,20211018.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2,1,4,1.0,1.0,3.0,4.0,2.0
411,20211019.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2,1,4,1.0,2.0,4.0,4.0,3.0
412,20211020.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2,1,4,1.0,2.0,4.0,4.0,2.0
413,20211021.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2,1,4.0,1.0,2.0,4.0,4,3.0
414,20211022.0,3.0,4,2.0,4.0,3.0,4.0,2.0,1,1,4.0,1.0,2.0,3.0,4.0,4.0
415,20211025.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1,1,4.0,1.0,2.0,4.0,4,3.0
416,20211026.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2,1,4.0,1.0,1.0,4.0,4,2.0
417,20211027.0,3.0,3.0,4,4.0,4.0,2.0,4.0,2,1,4.0,1.0,1.0,4.0,4,2.0
418,20211028.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1,1,4,1.0,2.0,4.0,4.0,2.0
419,20211029.0,3.0,4.0,4,3.0,2.0,2.0,4.0,2,1,4.0,1.0,1.0,4.0,3.0,4.0
420,20211101.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2,1,4,1.0,1.0,4.0,4.0,3.0
421,20211102.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2,1,4,1.0,1.0,4.0,4.0,3.0
422,20211103.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,2,1,4,1.0,1.0,4.0,4.0,4.0
423,20211104.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2,1,4.0,1.0,1.0,4.0,4,2.0
424,20211105.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2,1,4,1.0,1.0,4.0,4.0,3.0
425,20211108.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3,1,4.0,1.0,1.0,3.0,4,2.0
426,20211109.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,3.0,4,2.0
427,20211110.0,3.0,4.0,4,2.0,3.0,2.0,4.0,4,1,4.0,1.0,1.0,3.0,4.0,2.0
428,20211111.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4,1,4.0,1.0,1.0,3.0,4,2.0
429,20211112.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4,1,4,1.0,1.0,4,4,3.0
430,20211115.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3,1,4.0,1.0,1.0,4.0,4,2.0
431,20211116.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2,1,4.0,1.0,1.0,3.0,4,2.0
432,20211117.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2,1,4,1.0,1.0,4.0,4.0,2.0
433,20211118.0,4,4.0,3.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4,3.0
434,20211119.0,4,3.0,4.0,2.0,3.0,2.0,4.0,4,1,4,1.0,1.0,4.0,4.0,2.0
435,20211122.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,4,4.0,2.0
436,20211123.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3,1,4,1.0,1.0,4,4.0,2.0
437,20211124.0,4,4.0,3.0,4.0,2.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
438,20211125.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
439,20211126.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3,1,4,1.0,1.0,4.0,4.0,2.0
440,20211129.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3,1,4.0,1.0,1.0,4.0,4,2.0
441,20211130.0,4,3.0,4.0,3.0,2.0,2.0,4.0,3,1,4.0,1.0,1.0,4.0,4.0,2.0
442,20211201.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2,1,4.0,1.0,1.0,4,4.0,2.0
443,20211202.0,3.0,4.0,4.0,4,3.0,2.0,3.0,2,1,4.0,1.0,1.0,4.0,4.0,2.0
444,20211203.0,4.0,3.0,4,4.0,3.0,1.0,2.0,3,2,4.0,1.0,1.0,4.0,4.0,2.0
445,20211206.0,4.0,3.0,4,4.0,4.0,1.0,2.0,3,2,4,1.0,1.0,4.0,4.0,2.0
446,20211207.0,4.0,3.0,4,4,4.0,1.0,1.0,2,2,4.0,1.0,2.0,4.0,3.0,4.0
