date	Labels	Values
20221226	rank	270.0
20221227	rank	762.0
20221228	rank	964.0
20221229	rank	658.0
20221230	rank	596.0
20230103	rank	751.0
20230104	rank	1202.0
20230105	rank	1214.0
20230106	rank	1244.0
20230109	rank	1096.0
20230110	rank	1055.0
20230111	rank	820.0
20230112	rank	517.0
20230113	rank	555.0
20230116	rank	693.0
20230117	rank	1013.0
20230118	rank	950.0
20230119	rank	1025.0
20230120	rank	1093.0
20230130	rank	1153.0
20230131	rank	1263.0
20230201	rank	1226.0
20230202	rank	1322.0
20230203	rank	1250.0
20230206	rank	1088.0
20230207	rank	868.0
20230208	rank	954.0
20230209	rank	680.0
20230210	rank	1024.0
20230213	rank	968.0
20230214	rank	1113.0
20230215	rank	1028.0
20230216	rank	981.0
20230217	rank	314.0
20230220	rank	300.0
20230221	rank	597.0
20230222	rank	786.0
20230223	rank	876.0
20230224	rank	877.0
20230227	rank	741.0
20230228	rank	430.0
20230301	rank	714.0
20230302	rank	962.0
20230303	rank	838.0
20230306	rank	829.0
20230307	rank	840.0
20230308	rank	305.0
20230309	rank	503.0
20230310	rank	635.0
20230313	rank	370.0
20230314	rank	495.0
20230315	rank	339.0
20230316	rank	591.0
20230317	rank	327.0
20230320	rank	583.0
20230321	rank	535.0
20230322	rank	1023.0
20230323	rank	1097.0
20230324	rank	1065.0
20230327	rank	975.0
20230328	rank	839.0
20230329	rank	512.0
20230330	rank	415.0
20230331	rank	409.0
20230403	rank	696.0
20230404	rank	1007.0
20230406	rank	731.0
20230407	rank	683.0
20230410	rank	908.0
20230411	rank	537.0
20230412	rank	592.0
20230413	rank	857.0
20230414	rank	699.0
20230417	rank	809.0
20230418	rank	870.0
20230419	rank	657.0
20230420	rank	519.0
20230421	rank	425.0
20230424	rank	177.0
20230425	rank	206.0
20230426	rank	128.0
20230427	rank	307.0
20230428	rank	474.0
20230504	rank	1123.0
20230505	rank	1195.0
20230508	rank	989.0
20230509	rank	967.0
20230510	rank	467.0
20230511	rank	547.0
20230512	rank	721.0
20230515	rank	544.0
20230516	rank	816.0
20230517	rank	659.0
20230518	rank	886.0
20230519	rank	927.0
20230522	rank	947.0
20230523	rank	984.0
20230524	rank	684.0
20230525	rank	615.0
20230526	rank	605.0
20230529	rank	734.0
20230530	rank	619.0
20230531	rank	787.0
20230601	rank	690.0
20230602	rank	776.0
20230605	rank	969.0
20230606	rank	1012.0
20230607	rank	426.0
20230608	rank	560.0
20230609	rank	455.0
20230612	rank	606.0
20230613	rank	847.0
20230614	rank	987.0
20230615	rank	909.0
20230616	rank	955.0
20230619	rank	1014.0
20230620	rank	875.0
20230621	rank	665.0
20230626	rank	368.0
20230627	rank	228.0
20230628	rank	598.0
20230629	rank	642.0
20230630	rank	957.0
20230703	rank	1193.0
20230704	rank	1207.0
20230705	rank	1162.0
20230706	rank	915.0
20230707	rank	779.0
20230710	rank	599.0
20230711	rank	622.0
20230712	rank	851.0
20230713	rank	581.0
20230714	rank	864.0
20230717	rank	837.0
20230718	rank	739.0
20230719	rank	730.0
20230720	rank	719.0
20230721	rank	453.0
20230724	rank	462.0
20230725	rank	541.0
20230726	rank	1001.0
20230727	rank	894.0
20230728	rank	724.0
20230731	rank	896.0
20230801	rank	1029.0
20230802	rank	871.0
20230803	rank	826.0
20230804	rank	767.0
20230807	rank	703.0
20230808	rank	550.0
20230809	rank	558.0
20230810	rank	476.0
20230811	rank	631.0
20230814	rank	352.0
20230815	rank	504.0
20230816	rank	450.0
20230817	rank	366.0
20230818	rank	725.0
20230821	rank	505.0
20230822	rank	419.0
20230823	rank	546.0
20230824	rank	315.0
20230825	rank	357.0
20230828	rank	245.0
20230829	rank	459.0
20230830	rank	1264.0
20230831	rank	1309.0
20230901	rank	1186.0
20230904	rank	1118.0
20230905	rank	1180.0
20230906	rank	888.0
20230907	rank	934.0
20230908	rank	489.0
20230911	rank	557.0
20230912	rank	797.0
20230913	rank	798.0
20230914	rank	534.0
20230915	rank	441.0
20230918	rank	509.0
20230919	rank	704.0
20230920	rank	526.0
20230921	rank	475.0
20230922	rank	403.0
20230925	rank	882.0
20230926	rank	757.0
20230927	rank	689.0
20230928	rank	821.0
20231009	rank	1017.0
20231010	rank	784.0
20231011	rank	706.0
20231012	rank	756.0
20231013	rank	867.0
20231016	rank	629.0
20231017	rank	523.0
20231018	rank	548.0
20231019	rank	289.0
20231020	rank	269.0
20231023	rank	283.0
20231024	rank	161.0
20231025	rank	584.0
20231026	rank	1048.0
20231027	rank	1110.0
20231030	rank	1279.0
20231031	rank	1319.0
20231101	rank	1140.0
20231102	rank	1045.0
20231103	rank	675.0
20231106	rank	893.0
20231107	rank	1205.0
20231108	rank	1201.0
20231109	rank	1134.0
20231110	rank	912.0
20231113	rank	746.0
20231114	rank	905.0
20231115	rank	979.0
20231116	rank	1056.0
20231117	rank	817.0
20231120	rank	931.0
20231121	rank	1054.0
20231122	rank	846.0
20231123	rank	563.0
20231124	rank	833.0
20231127	rank	498.0
20231128	rank	527.0
20231129	rank	814.0
20231130	rank	667.0
20231201	rank	553.0
20231204	rank	752.0
20231205	rank	733.0
20231206	rank	362.0
20231207	rank	542.0
20231208	rank	520.0
20231211	rank	389.0
20231212	rank	710.0
20231213	rank	884.0
20231214	rank	702.0
20231215	rank	673.0
20231218	rank	604.0
20231219	rank	351.0
20231220	rank	438.0
20231221	rank	371.0
20231222	rank	603.0
20231225	rank	417.0
20231226	rank	454.0
20231227	rank	321.0
20231228	rank	551.0
20231229	rank	1033.0
20240102	rank	1260.0
20240103	rank	1223.0
20240104	rank	1087.0
20240105	rank	853.0
20240108	rank	384.0
20240109	rank	212.0
20240110	rank	334.0
20240111	rank	325.0
20240112	rank	796.0
20240115	rank	712.0
20240116	rank	738.0
20240117	rank	614.0
20240118	rank	267.0
20240119	rank	237.0
20240122	rank	216.0
20240123	rank	56.0
20240124	rank	101.0
20240125	rank	313.0
20240126	rank	1158.0
20240129	rank	1166.0
20240130	rank	621.0
20240131	rank	201.0
20240201	rank	62.0
20180129	rank_param	0.4665314401622717
20180130	rank_param	0.8951994590939825
20180131	rank_param	0.8823529411764706
20180201	rank_param	0.9810682893847192
20180202	rank_param	0.9966193373901284
20180205	rank_param	0.993238674780257
20180206	rank_param	0.9891818796484112
20180207	rank_param	0.9986477349560514
20180208	rank_param	0.9918864097363084
20180209	rank_param	0.9418526031102096
20180212	rank_param	0.9851250845165652
20180213	rank_param	0.6132521974306964
20180214	rank_param	0.2096010818120351
20180222	rank_param	0.2190669371196755
20180223	rank_param	0.0317782285327924
20180226	rank_param	0.0277214334009465
20180227	rank_param	0.0047329276538201
20180228	rank_param	0.015551048005409
20180301	rank_param	0.0385395537525354
20180302	rank_param	0.0256930358350236
20180305	rank_param	0.1426639621365787
20180306	rank_param	0.152129817444219
20180307	rank_param	0.0507099391480729
20180308	rank_param	0.2663962136578769
20180309	rank_param	0.1318458417849898
20180312	rank_param	0.0263691683569979
20180313	rank_param	0.0108181203515889
20180314	rank_param	0.0622041920216362
20180315	rank_param	0.511156186612576
20180316	rank_param	0.8742393509127789
20180319	rank_param	0.8918187964841109
20180320	rank_param	0.7822853279242732
20180321	rank_param	0.5212981744421907
20180322	rank_param	0.6416497633536173
20180323	rank_param	0.5016903313049358
20180326	rank_param	0.9925625422582828
20180327	rank_param	0.9783637592968222
20180328	rank_param	0.530764029749831
20180329	rank_param	0.5524002704530088
20180330	rank_param	0.0818120351588911
20180402	rank_param	0.0101419878296146
20180403	rank_param	0.0283975659229208
20180404	rank_param	0.367816091954023
20180409	rank_param	0.6639621365787695
20180410	rank_param	0.6707234617985125
20180411	rank_param	0.5787694388100068
20180412	rank_param	0.2346179851250844
20180413	rank_param	0.4739688979039892
20180416	rank_param	0.6031102096010819
20180417	rank_param	0.8471940500338067
20180418	rank_param	0.9716024340770792
20180419	rank_param	0.889790398918188
20180420	rank_param	0.7532116294793779
20180423	rank_param	0.9614604462474644
20180424	rank_param	0.9519945909398242
20180425	rank_param	0.2488167680865449
20180426	rank_param	0.1798512508451656
20180427	rank_param	0.8485463150777552
20180502	rank_param	0.6741041244083841
20180503	rank_param	0.8052738336713996
20180504	rank_param	0.4983096686950642
20180507	rank_param	0.513184584178499
20180508	rank_param	0.0378634212305611
20180509	rank_param	0.0311020960108181
20180510	rank_param	0.0527383367139959
20180511	rank_param	0.0689655172413793
20180514	rank_param	0.5760649087221095
20180515	rank_param	0.8444895199459094
20180516	rank_param	0.4773495605138607
20180517	rank_param	0.7052062204192022
20180518	rank_param	0.7160243407707911
20180521	rank_param	0.3610547667342799
20180522	rank_param	0.0696416497633536
20180523	rank_param	0.0676132521974307
20180524	rank_param	0.4421906693711968
20180525	rank_param	0.6112237998647735
20180528	rank_param	0.8627450980392157
20180529	rank_param	0.9398242055442868
20180530	rank_param	0.9486139283299526
20180531	rank_param	0.9898580121703854
20180601	rank_param	0.9540229885057472
20180604	rank_param	0.95131845841785
20180605	rank_param	0.8958755916159568
20180606	rank_param	0.2035158891142664
20180607	rank_param	0.1020960108181203
20180608	rank_param	0.539553752535497
20180611	rank_param	0.854631507775524
20180612	rank_param	0.9154834347532116
20180613	rank_param	0.7964841108857336
20180614	rank_param	0.9459093982420554
20180615	rank_param	0.9195402298850576
20180619	rank_param	0.975659229208925
20180620	rank_param	0.9993238674780256
20180621	rank_param	0.9945909398242057
20180622	rank_param	0.9952670723461798
20180625	rank_param	0.9722785665990534
20180626	rank_param	0.9006085192697769
20180627	rank_param	0.1954022988505747
20180628	rank_param	0.3989181879648411
20180629	rank_param	0.7011494252873562
20180702	rank_param	0.0480054090601758
20180703	rank_param	0.4185260311020959
20180704	rank_param	0.099391480730223
20180705	rank_param	0.7221095334685599
20180706	rank_param	0.9628127112914132
20180709	rank_param	0.9391480730223124
20180710	rank_param	0.3475321162947937
20180711	rank_param	0.1331981068289385
20180712	rank_param	0.7985125084516566
20180713	rank_param	0.068289384719405
20180716	rank_param	0.1142663962136578
20180717	rank_param	0.231237322515213
20180718	rank_param	0.2366463826910074
20180719	rank_param	0.4124408384043272
20180720	rank_param	0.8620689655172413
20180723	rank_param	0.5415821501014199
20180724	rank_param	0.2231237322515212
20180725	rank_param	0.0365111561866126
20180726	rank_param	0.0500338066260986
20180727	rank_param	0.1095334685598377
20180730	rank_param	0.4462474645030426
20180731	rank_param	0.8931710615280595
20180801	rank_param	0.8580121703853956
20180802	rank_param	0.947261663286004
20180803	rank_param	0.9837728194726166
20180806	rank_param	0.9790398918187964
20180807	rank_param	0.9844489519945908
20180808	rank_param	0.7978363759296823
20180809	rank_param	0.8593644354293442
20180810	rank_param	0.1250845165652467
20180813	rank_param	0.0723461798512508
20180814	rank_param	0.0899256254225828
20180815	rank_param	0.2109533468559837
20180816	rank_param	0.8323191345503719
20180817	rank_param	0.9303583502366464
20180820	rank_param	0.966869506423259
20180821	rank_param	0.9188640973630832
20180822	rank_param	0.6544962812711291
20180823	rank_param	0.7748478701825557
20180824	rank_param	0.4705882352941176
20180827	rank_param	0.5084516565246788
20180828	rank_param	0.094658553076403
20180829	rank_param	0.125760649087221
20180830	rank_param	0.2772143340094658
20180831	rank_param	0.8154158215010142
20180903	rank_param	0.9093982420554428
20180904	rank_param	0.9026369168356998
20180905	rank_param	0.6206896551724138
20180906	rank_param	0.8100067613252198
20180907	rank_param	0.7768762677484787
20180910	rank_param	0.6328600405679513
20180911	rank_param	0.9060175794455714
20180912	rank_param	0.8384043272481406
20180913	rank_param	0.7281947261663286
20180914	rank_param	0.3664638269100744
20180917	rank_param	0.6402974983096688
20180918	rank_param	0.8681541582150101
20180919	rank_param	0.4347532116294793
20180920	rank_param	0.1818796484110886
20180921	rank_param	0.2785665990534145
20180925	rank_param	0.0845165652467884
20180926	rank_param	0.1751183231913454
20180927	rank_param	0.2454361054766733
20180928	rank_param	0.8160919540229885
20181008	rank_param	0.5780933062880325
20181009	rank_param	0.9594320486815416
20181010	rank_param	0.922920892494929
20181011	rank_param	0.8275862068965517
20181012	rank_param	0.9939148073022313
20181015	rank_param	0.991210277214334
20181016	rank_param	0.9871534820824882
20181017	rank_param	0.986477349560514
20181018	rank_param	0.9438810006761326
20181019	rank_param	0.95605138607167
20181022	rank_param	0.7085868830290737
20181023	rank_param	0.0141987829614604
20181024	rank_param	0.0567951318458418
20181025	rank_param	0.09263015551048
20181026	rank_param	0.257606490872211
20181029	rank_param	0.3637592968221771
20181030	rank_param	0.8201487491548344
20181031	rank_param	0.4354293441514537
20181101	rank_param	0.1298174442190669
20181102	rank_param	0.1122379986477349
20181105	rank_param	0.0196078431372549
20181106	rank_param	0.0223123732251521
20181107	rank_param	0.0791075050709939
20181108	rank_param	0.2400270453008789
20181109	rank_param	0.4543610547667343
20181112	rank_param	0.6619337390128466
20181113	rank_param	0.0669371196754563
20181114	rank_param	0.0182555780933062
20181115	rank_param	0.0358350236646383
20181116	rank_param	0.0175794455713319
20181119	rank_param	0.0270453008789722
20181120	rank_param	0.0601757944557133
20181121	rank_param	0.8221771467207573
20181122	rank_param	0.6883029073698446
20181123	rank_param	0.7031778228532792
20181126	rank_param	0.977687626774848
20181127	rank_param	0.964841108857336
20181128	rank_param	0.881000676132522
20181129	rank_param	0.5862068965517242
20181130	rank_param	0.8945233265720081
20181203	rank_param	0.6315077755240027
20181204	rank_param	0.0439486139283299
20181205	rank_param	0.039891818796484
20181206	rank_param	0.1622718052738336
20181207	rank_param	0.6964164976335362
20181210	rank_param	0.7390128465179175
20181211	rank_param	0.91210277214334
20181212	rank_param	0.7653820148749155
20181213	rank_param	0.6152805949966194
20181214	rank_param	0.255578093306288
20181217	rank_param	0.861392832995267
20181218	rank_param	0.8032454361054766
20181219	rank_param	0.8559837728194726
20181220	rank_param	0.9100743745774172
20181221	rank_param	0.8012170385395537
20181224	rank_param	0.7856659905341447
20181225	rank_param	0.4949290060851927
20181226	rank_param	0.7579445571331981
20181227	rank_param	0.7315753887762002
20181228	rank_param	0.8884381338742393
20190102	rank_param	0.8296146044624746
20190103	rank_param	0.7991886409736308
20190104	rank_param	0.7660581473968898
20190107	rank_param	0.1271129141311697
20190108	rank_param	0.0290736984448951
20190109	rank_param	0.059499661933739
20190110	rank_param	0.0960108181203516
20190111	rank_param	0.2237998647734955
20190114	rank_param	0.2183908045977011
20190115	rank_param	0.5219743069641649
20190116	rank_param	0.2244759972954699
20190117	rank_param	0.3279242731575389
20190118	rank_param	0.6943881000676133
20190121	rank_param	0.5158891142663962
20190122	rank_param	0.3468559837728194
20190123	rank_param	0.6984448951994591
20190124	rank_param	0.5983772819472617
20190125	rank_param	0.4306964164976335
20190128	rank_param	0.6991210277214335
20190129	rank_param	0.795131845841785
20190130	rank_param	0.929682217714672
20190131	rank_param	0.9506423258958756
20190201	rank_param	0.9641649763353616
20190211	rank_param	0.599053414469236
20190212	rank_param	0.0432724814063556
20190213	rank_param	0.0202839756592292
20190214	rank_param	0.0094658553076403
20190215	rank_param	0.0209601081812035
20190218	rank_param	0.0892494929006085
20190219	rank_param	0.0169033130493576
20190220	rank_param	0.0344827586206896
20190221	rank_param	0.0764029749830966
20190222	rank_param	0.2271805273833671
20190225	rank_param	0.0655848546315077
20190226	rank_param	0.0020283975659228
20190227	rank_param	0.008789722785666
20190228	rank_param	0.0324543610547667
20190301	rank_param	0.0473292765382015
20190304	rank_param	0.1196754563894523
20190305	rank_param	0.0757268424611223
20190306	rank_param	0.0148749154834347
20190307	rank_param	0.0040567951318458
20190308	rank_param	0.0027045300878972
20190311	rank_param	0.837052062204192
20190312	rank_param	0.0554428668018931
20190313	rank_param	0.0304259634888438
20190314	rank_param	0.4807302231237322
20190315	rank_param	0.949290060851927
20190318	rank_param	0.7065584854631508
20190319	rank_param	0.1528059499661933
20190320	rank_param	0.1311697092630155
20190321	rank_param	0.1223799864773496
20190322	rank_param	0.0493576741041243
20190325	rank_param	0.1102096010818119
20190326	rank_param	0.6091954022988506
20190327	rank_param	0.9526707234617984
20190328	rank_param	0.8992562542258282
20190329	rank_param	0.9499661933739012
20190401	rank_param	0.3103448275862068
20190402	rank_param	0.0060851926977687
20190403	rank_param	0.0074374577417173
20190404	rank_param	0.0081135902636917
20190408	rank_param	0.0229885057471264
20190409	rank_param	0.2123056118999323
20190410	rank_param	0.3089925625422582
20190411	rank_param	0.4908722109533469
20190412	rank_param	0.90736984448952
20190415	rank_param	0.8668018931710615
20190416	rank_param	0.8985801217038539
20190417	rank_param	0.3563218390804598
20190418	rank_param	0.1399594320486815
20190419	rank_param	0.3116970926301555
20190422	rank_param	0.1913455037187288
20190423	rank_param	0.7308992562542258
20190424	rank_param	0.9452332657200812
20190425	rank_param	0.8309668695064233
20190426	rank_param	0.9830966869506425
20190429	rank_param	0.982420554428668
20190430	rank_param	0.9905341446923596
20190506	rank_param	0.969574036511156
20190507	rank_param	0.9972954699121028
20190508	rank_param	0.9858012170385396
20190509	rank_param	0.9682217714672076
20190510	rank_param	0.9411764705882352
20190513	rank_param	0.1345503718728871
20190514	rank_param	0.1210277214334009
20190515	rank_param	0.4266396213657877
20190516	rank_param	0.0851926977687627
20190517	rank_param	0.0736984448951995
20190520	rank_param	0.916159567275186
20190521	rank_param	0.903313049357674
20190522	rank_param	0.5855307640297498
20190523	rank_param	0.7592968221771468
20190524	rank_param	0.9263015551048004
20190527	rank_param	0.8850574712643678
20190528	rank_param	0.2386747802569303
20190529	rank_param	0.2745098039215686
20190530	rank_param	0.1778228532792427
20190531	rank_param	0.3400946585530764
20190603	rank_param	0.442866801893171
20190604	rank_param	0.8553076402974983
20190605	rank_param	0.933739012846518
20190606	rank_param	0.887762001352265
20190610	rank_param	0.9553752535496958
20190611	rank_param	0.8431372549019608
20190612	rank_param	0.0513860716700473
20190613	rank_param	0.1000676132521974
20190614	rank_param	0.0770791075050709
20190617	rank_param	0.6267748478701826
20190618	rank_param	0.7302231237322515
20190619	rank_param	0.7836375929682218
20190620	rank_param	0.341446923597025
20190621	rank_param	0.0919540229885057
20190624	rank_param	0.0243407707910751
20190625	rank_param	0.0486815415821501
20190626	rank_param	0.2846517917511832
20190627	rank_param	0.4631507775524003
20190628	rank_param	0.4381338742393509
20190701	rank_param	0.8079783637592968
20190702	rank_param	0.1203515889114266
20190703	rank_param	0.1365787694388099
20190704	rank_param	0.467207572684246
20190705	rank_param	0.6010818120351589
20190708	rank_param	0.5070993914807302
20190709	rank_param	0.960108181203516
20190710	rank_param	0.9242731575388776
20190711	rank_param	0.9114266396213658
20190712	rank_param	0.8411088573360379
20190715	rank_param	0.6862745098039216
20190716	rank_param	0.2373225152129817
20190717	rank_param	0.2217714672075726
20190718	rank_param	0.2724814063556456
20190719	rank_param	0.8025693035835024
20190722	rank_param	0.7146720757268424
20190723	rank_param	0.9371196754563894
20190724	rank_param	0.7944557133198107
20190725	rank_param	0.3725490196078431
20190726	rank_param	0.2434077079107505
20190729	rank_param	0.2542258282623394
20190730	rank_param	0.2812711291413117
20190731	rank_param	0.2832995267072346
20190801	rank_param	0.5882352941176471
20190802	rank_param	0.6855983772819473
20190805	rank_param	0.8864097363083164
20190806	rank_param	0.9276538201487492
20190807	rank_param	0.9749830966869506
20190808	rank_param	0.9587559161595672
20190809	rank_param	0.8870858688302907
20190812	rank_param	0.8891142663962137
20190813	rank_param	0.4300202839756593
20190814	rank_param	0.4800540906017579
20190815	rank_param	0.3265720081135902
20190816	rank_param	0.3218390804597701
20190819	rank_param	0.2630155510480054
20190820	rank_param	0.033130493576741
20190821	rank_param	0.0446247464503042
20190822	rank_param	0.1034482758620689
20190823	rank_param	0.1392832995267072
20190826	rank_param	0.3421230561189993
20190827	rank_param	0.737660581473969
20190828	rank_param	0.2352941176470588
20190829	rank_param	0.27315753887762
20190830	rank_param	0.3698444895199458
20190902	rank_param	0.7680865449628127
20190903	rank_param	0.1926977687626775
20190904	rank_param	0.178498985801217
20190905	rank_param	0.1183231913455037
20190906	rank_param	0.0804597701149425
20190909	rank_param	0.0953346855983773
20190910	rank_param	0.0392156862745097
20190911	rank_param	0.0730223123732252
20190912	rank_param	0.2447599729546991
20190916	rank_param	0.2278566599053414
20190917	rank_param	0.2691007437457742
20190918	rank_param	0.8762677484787018
20190919	rank_param	0.8262339418526031
20190920	rank_param	0.5578093306288032
20190923	rank_param	0.5287356321839081
20190924	rank_param	0.7349560513860717
20190925	rank_param	0.5740365111561866
20190926	rank_param	0.8816768086544963
20190927	rank_param	0.9675456389452332
20190930	rank_param	0.9107505070993916
20191008	rank_param	0.9148073022312372
20191009	rank_param	0.8329952670723462
20191010	rank_param	0.4442190669371196
20191011	rank_param	0.1386071670047329
20191014	rank_param	0.1737660581473968
20191015	rank_param	0.0615280594996618
20191016	rank_param	0.2826233941852603
20191017	rank_param	0.6098715348208249
20191018	rank_param	0.7187288708586883
20191021	rank_param	0.8688302907369845
20191022	rank_param	0.8654496281271129
20191023	rank_param	0.5875591615956728
20191024	rank_param	0.656524678837052
20191025	rank_param	0.5828262339418526
20191028	rank_param	0.3333333333333333
20191029	rank_param	0.1007437457741717
20191030	rank_param	0.4969574036511156
20191031	rank_param	0.786342123056119
20191101	rank_param	0.8830290736984449
20191104	rank_param	0.7478025693035835
20191105	rank_param	0.6578769438810006
20191106	rank_param	0.469235970250169
20191107	rank_param	0.6551724137931034
20191108	rank_param	0.4577417173766058
20191111	rank_param	0.5665990534144693
20191112	rank_param	0.9175118323191346
20191113	rank_param	0.8451656524678837
20191114	rank_param	0.8363759296822177
20191115	rank_param	0.7106152805949966
20191118	rank_param	0.8093306288032455
20191119	rank_param	0.5530764029749831
20191120	rank_param	0.1656524678837052
20191121	rank_param	0.3353617308992562
20191122	rank_param	0.3935091277890467
20191125	rank_param	0.6085192697768762
20191126	rank_param	0.6801893171061528
20191127	rank_param	0.7139959432048681
20191128	rank_param	0.6747802569303584
20191129	rank_param	0.691683569979716
20191202	rank_param	0.5767410412440839
20191203	rank_param	0.5260311020960109
20191204	rank_param	0.3340094658553076
20191205	rank_param	0.3204868154158214
20191206	rank_param	0.1805273833671399
20191209	rank_param	0.1561866125760649
20191210	rank_param	0.1906693711967545
20191211	rank_param	0.2068965517241379
20191212	rank_param	0.3515889114266396
20191213	rank_param	0.5476673427991887
20191216	rank_param	0.2738336713995943
20191217	rank_param	0.0966869506423259
20191218	rank_param	0.0459770114942529
20191219	rank_param	0.0797836375929682
20191220	rank_param	0.0865449628127112
20191223	rank_param	0.3691683569979715
20191224	rank_param	0.8728870858688302
20191225	rank_param	0.6288032454361054
20191226	rank_param	0.54631507775524
20191227	rank_param	0.2900608519269777
20191230	rank_param	0.4252873563218391
20191231	rank_param	0.2765382014874915
20200102	rank_param	0.2670723461798512
20200103	rank_param	0.0838404327248141
20200106	rank_param	0.0939824205544286
20200107	rank_param	0.0906017579445571
20200108	rank_param	0.0547667342799188
20200109	rank_param	0.4401622718052738
20200110	rank_param	0.1994590939824205
20200113	rank_param	0.3772819472616633
20200114	rank_param	0.2285327924273157
20200115	rank_param	0.3110209601081812
20200116	rank_param	0.5192697768762677
20200117	rank_param	0.7207572684246113
20200120	rank_param	0.7430696416497633
20200121	rank_param	0.5077755240027045
20200122	rank_param	0.7816091954022988
20200123	rank_param	0.7004732927653821
20200203	rank_param	0.9546991210277216
20200204	rank_param	0.9979716024340772
20200205	rank_param	0.995943204868154
20200206	rank_param	0.9770114942528736
20200207	rank_param	0.7782285327924273
20200210	rank_param	0.1446923597025017
20200211	rank_param	0.0216362407031778
20200212	rank_param	0.0649087221095334
20200213	rank_param	0.0534144692359702
20200214	rank_param	0.350236646382691
20200217	rank_param	0.4503042596348884
20200218	rank_param	0.0425963488843813
20200219	rank_param	0.0236646382691007
20200220	rank_param	0.0811359026369168
20200221	rank_param	0.0338066260987153
20200224	rank_param	0.0412440838404327
20200225	rank_param	0.0635564570655848
20200226	rank_param	0.2636916835699797
20200227	rank_param	0.6869506423258959
20200228	rank_param	0.7045300878972278
20200302	rank_param	0.9817444219066938
20200303	rank_param	0.7613252197430697
20200304	rank_param	0.3272481406355646
20200305	rank_param	0.1156186612576064
20200306	rank_param	0.0297498309668695
20200309	rank_param	0.0453008789722785
20200310	rank_param	0.8755916159567275
20200311	rank_param	0.5429344151453686
20200312	rank_param	0.7890466531440162
20200313	rank_param	0.9323867478025694
20200316	rank_param	0.9445571331981067
20200317	rank_param	0.9797160243407708
20200318	rank_param	0.9709263015551048
20200319	rank_param	0.9702501690331304
20200320	rank_param	0.9012846517917512
20200323	rank_param	0.5165652467883706
20200324	rank_param	0.9222447599729549
20200325	rank_param	0.6024340770791075
20200326	rank_param	0.1169709263015551
20200327	rank_param	0.3982420554428668
20200330	rank_param	0.5023664638269101
20200331	rank_param	0.8512508451656524
20200401	rank_param	0.8661257606490872
20200402	rank_param	0.8776200135226504
20200403	rank_param	0.3948613928329952
20200407	rank_param	0.4841108857336038
20200408	rank_param	0.041920216362407
20200409	rank_param	0.0540906017579445
20200410	rank_param	0.0628803245436105
20200413	rank_param	0.6531440162271805
20200414	rank_param	0.8147396889790399
20200415	rank_param	0.5456389452332657
20200416	rank_param	0.6970926301555105
20200417	rank_param	0.5442866801893171
20200420	rank_param	0.4435429344151453
20200421	rank_param	0.2413793103448276
20200422	rank_param	0.5050709939148073
20200423	rank_param	0.2927653820148749
20200424	rank_param	0.4712643678160919
20200427	rank_param	0.8228532792427316
20200428	rank_param	0.8586883029073699
20200429	rank_param	0.942528735632184
20200430	rank_param	0.914131169709263
20200506	rank_param	0.4793779580797837
20200507	rank_param	0.1048005409060175
20200508	rank_param	0.1494252873563218
20200511	rank_param	0.0872210953346855
20200512	rank_param	0.1690331304935767
20200513	rank_param	0.3793103448275862
20200514	rank_param	0.3820148749154834
20200515	rank_param	0.6470588235294117
20200518	rank_param	0.6118999323867478
20200519	rank_param	0.6713995943204868
20200520	rank_param	0.3928329952670724
20200521	rank_param	0.6186612576064909
20200522	rank_param	0.7538877620013522
20200525	rank_param	0.8857336037863421
20200526	rank_param	0.8519269776876268
20200527	rank_param	0.4293441514536849
20200528	rank_param	0.4198782961460446
20200529	rank_param	0.4584178498985801
20200601	rank_param	0.2968221771467207
20200602	rank_param	0.0520622041920216
20200603	rank_param	0.0709939148073022
20200604	rank_param	0.1244083840432724
20200605	rank_param	0.1555104800540906
20200608	rank_param	0.2853279242731575
20200609	rank_param	0.4820824881676808
20200610	rank_param	0.4043272481406356
20200611	rank_param	0.5233265720081136
20200612	rank_param	0.6457065584854631
20200615	rank_param	0.6254225828262339
20200616	rank_param	0.6659905341446923
20200617	rank_param	0.2562542258282623
20200618	rank_param	0.2224475997295469
20200619	rank_param	0.2711291413116971
20200622	rank_param	0.2501690331304935
20200623	rank_param	0.2920892494929006
20200624	rank_param	0.4719405003380662
20200629	rank_param	0.5868830290736984
20200630	rank_param	0.733603786342123
20200701	rank_param	0.3779580797836376
20200702	rank_param	0.2778904665314401
20200703	rank_param	0.1068289384719405
20200706	rank_param	0.0574712643678161
20200707	rank_param	0.0054090601757944
20200708	rank_param	0.0114942528735632
20200709	rank_param	0.006761325219743
20200710	rank_param	0.0033806626098715
20200713	rank_param	0.0371872887085868
20200714	rank_param	0.0128465179175117
20200715	rank_param	0.0588235294117647
20200716	rank_param	0.7917511832319135
20200717	rank_param	0.9803921568627452
20200720	rank_param	0.968897903989182
20200721	rank_param	0.614604462474645
20200722	rank_param	0.2893847194050034
20200723	rank_param	0.118999323867478
20200724	rank_param	0.1886409736308316
20200727	rank_param	0.9465855307640296
20200728	rank_param	0.9432048681541584
20200729	rank_param	0.8242055442866802
20200730	rank_param	0.1859364435429343
20200731	rank_param	0.1771467207572684
20200803	rank_param	0.0581473968897904
20200804	rank_param	0.0162271805273833
20200805	rank_param	0.066260987153482
20200806	rank_param	0.0743745774171737
20200807	rank_param	0.1832319134550372
