,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价,l_emo,l_bar,h_bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
69,20200417,7401.48145533,37,6,3,1,0,0,0,1,48,3,0.4418604651162791,8,48,0.1525100000000001,44.028571428571425,66.74565217391309,9.0,-12.630119019782722,623.0,-7.439466541086828,71.56957607114973,-14.764579613768236,43.398768971128966,10-42%
70,20200420,6171.61471638,58,10,3,2,1,0,0,0,74,2,0.2210526315789473,5,74,6.560636363636363,65.03098591549296,66.55018457752257,9.0,-13.103947281790973,628.0,-10.501880625768093,56.609087630177385,-15.098153948366855,42.9918886883902,10-42%
71,20200421,6491.792390729999,44,11,0,3,0,1,0,0,59,4,0.5902777777777778,6,59,4.513225,52.24861111111112,66.35471698113207,9.0,-10.75845841225528,587.0,-7.670119205847737,69.577812923556,-14.124551474539068,44.54120561694293,10-42%
72,20200422,6058.194389749999,74,7,3,1,0,0,1,0,86,4,0.596244131455399,7,86,5.428193333333335,74.94383561643834,65.69285144831252,9.0,-12.1335176462288,613.0,-7.100499094621796,73.95261827332027,-15.989473255094081,41.40158107110821,10-42%
73,20200423,6704.02637934,51,11,5,4,0,1,0,0,72,7,0.2,6,72,5.024966666666667,63.62702702702703,66.35471698113207,9.0,-7.617236684974536,526.0,0.1373989250380504,-2633.6639895454055,-15.025253953307075,42.995962395105884,42-58%
74,20200424,6250.68666977,0,3,4,3,1,0,0,0,33,37,0.3653846153846153,5,11,2.754295238095238,12.086666666666668,65.69285144831252,9.0,-7.3728553058301625,515.0,2.9601519960280385,-102.71089066099837,-16.0798371816099,41.36110519466234,42-58%
75,20200427,5565.414144619999,43,0,0,1,2,0,0,0,46,45,0.3333333333333333,5,46,-0.0657636363636363,40.030263157894744,65.03098591549296,9.0,-14.318317856296588,652.0,-20.170780754366728,39.57064381762082,-17.30083450790014,40.477864474578915,10-42%
76,20200428,6737.195593529999,26,6,2,0,0,0,0,0,34,47,0.2608695652173913,3,34,-3.3368333333333333,29.609090909090913,64.94549295774648,9.0,-18.287104691255443,730.0,-31.695912297907704,31.60331537022934,-16.769908569845082,40.95251358762711,10-42%
77,20200429,5326.37414065,38,7,2,1,0,0,0,0,48,25,0.2835820895522388,4,48,-0.1385749999999999,41.45769230769231,64.86,9.0,-20.73051686467495,769.0,-31.42225808471757,31.80618832008109,-18.02268772545469,39.839933902385795,10-42%
78,20200430,6788.54473959,64,8,7,1,1,0,0,0,81,10,0.1818181818181818,5,81,10.015155555555555,71.06582278481012,64.24351351351352,9.0,-21.93370816258649,792.0,-26.122567002300766,35.33812610839494,-18.260420344074085,39.77238238000156,10-42%
79,20200506,7209.22585058,64,14,5,5,1,0,0,0,89,10,0.1188118811881188,5,89,7.174364705882353,77.78124999999999,64.86,8.5,-17.624211766660295,715.0,-9.996727246285102,58.41879175640257,-16.953989101218752,40.81363890056276,10-42%
80,20200507,6670.783418770001,36,9,5,3,2,0,0,0,55,7,0.2567567567567567,5,55,2.5951440000000003,48.64197530864198,64.94549295774648,8.0,-9.086857080423655,553.0,7.1867735862358515,-31.977245930483143,-15.424957352065665,42.426370615827146,42-58%
81,20200508,6872.978915090001,55,6,3,1,3,2,0,0,70,4,0.1358024691358024,6,70,5.381584210526316,62.50609756097561,64.86,8.0,-9.45157953697479,564.0,1.5726240508451335,-211.38388146264663,-16.063353375022515,41.340269237156825,42-58%
82,20200511,6845.61408902,40,5,2,3,1,2,2,0,55,3,0.2666666666666666,7,55,7.377113333333333,50.40361445783133,64.24351351351352,8.0,-6.9421522751017015,502.0,-3.386767723874817,132.3937170426537,-16.995056214759824,40.7762732560372,42-58%
83,20200512,5989.256853109999,35,8,1,2,2,1,2,2,53,4,0.1846153846153846,8,53,7.281406666666667,49.31666666666667,63.62702702702703,8.0,-7.6141825568902615,525.0,-6.915318033499162,75.61695868510955,-18.449586635967048,39.754255805716745,42-58%
